,date,symbol,actualEarningResult,estimatedEarning
6194,2019-11-06,DXCM,0.65,0.2
6195,2019-07-31,DXCM,0.08,0.01
6196,2019-05-01,DXCM,-0.05,-0.16
6197,2019-02-21,DXCM,0.54,0.17
6198,2018-11-06,DXCM,0.17,-0.1
6199,2021-11-04,DYN,-0.83,-0.64
6200,2021-08-05,DYN,-0.58,-0.55
6201,2021-05-06,DYN,-0.5,-0.6
6202,2021-03-04,DYN,-0.64,-0.37
6203,2020-11-05,DYN,-2.01,-0.87
6204,2021-11-05,EAF,0.45,0.41
6205,2021-08-06,EAF,0.43,0.38
6206,2021-05-05,EAF,0.37,0.37
6207,2021-02-05,EAF,0.41,0.4
6208,2020-11-03,EAF,0.35,0.35
6209,2020-08-06,EAF,0.35,0.22
6210,2020-05-06,EAF,0.45,0.48
6211,2020-02-06,EAF,0.61,0.55
6212,2019-11-07,EAF,0.61,0.62
6213,2019-07-31,EAF,0.68,0.74
6214,2019-05-01,EAF,0.68,0.67
6215,2019-02-08,EAF,0.87,0.71
6216,2018-11-02,EAF,0.67,0.63
6217,2021-08-12,EAR,-0.36,-0.26
6218,2021-05-12,EAR,-0.22,-0.26
6219,2021-02-25,EAR,-0.39,-0.21
6220,2020-11-19,EAR,-0.02,-0.34
6221,2021-11-02,EARN,0.31,0.33
6222,2021-08-02,EARN,0.37,0.32
6223,2021-05-03,EARN,0.31,0.34
6224,2021-02-16,EARN,0.34,0.35
6225,2020-11-05,EARN,0.39,0.29
6226,2020-08-04,EARN,0.26,0.25
6227,2020-05-05,EARN,0.27,0.26
6228,2020-02-10,EARN,0.23,0.23
6229,2019-11-04,EARN,0.19,0.22
6230,2019-08-01,EARN,0.22,0.26
6231,2019-05-02,EARN,0.27,0.31
6232,2019-02-11,EARN,0.32,0.32
6233,2018-11-05,EARN,0.32,0.34
6234,2021-10-28,EB,-0.18,-0.18
6235,2021-08-05,EB,-0.22,-0.34
6236,2021-05-06,EB,-0.91,-0.37
6237,2021-03-01,EB,-0.21,-0.37
6238,2021-02-25,EB,-0.21,-0.37
6239,2020-11-05,EB,-0.21,-0.41
6240,2020-08-06,EB,-0.44,-0.5
6241,2020-05-11,EB,-1.71,-0.24
6242,2020-02-27,EB,-0.16,-0.21
6243,2019-11-07,EB,-0.36,-0.26
6244,2019-08-07,EB,-0.18,-0.19
6245,2019-05-01,EB,-0.13,-0.09
6246,2019-03-07,EB,-0.17,-0.14
6247,2018-11-12,EB,-1.24,-0.47
6248,2021-10-27,EBAY,0.9,0.89
6249,2021-08-11,EBAY,0.99,0.95
6250,2021-04-28,EBAY,1.09,1.07
6251,2021-02-03,EBAY,0.86,0.83
6252,2020-10-28,EBAY,0.85,0.77
6253,2020-07-28,EBAY,1.08,1.06
6254,2020-04-29,EBAY,0.77,0.72
6255,2020-01-28,EBAY,0.81,0.76
6256,2019-10-23,EBAY,0.67,0.64
6257,2019-07-17,EBAY,0.68,0.63
6258,2019-04-23,EBAY,0.67,0.63
6259,2019-01-29,EBAY,0.71,0.68
6260,2018-10-30,EBAY,0.56,0.54
6261,2021-10-28,EBC,0.22,0.21
6262,2021-07-29,EBC,0.22,0.21
6263,2021-04-29,EBC,0.27,0.2
6264,2021-01-28,EBC,0.18,0.16
6265,2020-11-16,EBC,0.17,0.14
6266,2021-11-04,EBS,-0.36,2.35
6267,2021-07-29,EBS,0.33,1.54
6268,2021-04-29,EBS,1.53,1.12
6269,2021-02-18,EBS,3.67,3.19
6270,2020-11-05,EBS,2.19,2.12
6271,2020-07-30,EBS,1.98,0.68
6272,2020-04-30,EBS,0.01,0.01
6273,2020-02-20,EBS,1.57,1.73
6274,2019-11-06,EBS,1.21,0.9
6275,2019-08-01,EBS,0.12,0.17
6276,2019-05-02,EBS,-0.13,0.09
6277,2019-02-21,EBS,0.75,0.65
6278,2018-11-01,EBS,0.55,0.58
6279,2021-05-18,ECC,0.28,0.26
6280,2021-02-23,ECC,-0.8,0.29
6281,2020-11-17,ECC,0.28,0.26
6282,2020-08-17,ECC,0.07,0.28
6283,2020-05-21,ECC,0.36,0.32
6284,2020-02-27,ECC,0.23,0.37
6285,2019-11-19,ECC,0.37,0.37
6286,2019-08-15,ECC,0.36,0.39
6287,2019-05-22,ECC,0.35,0.41
6288,2019-02-21,ECC,0.38,0.41
6289,2018-11-14,ECC,0.41,0.55
6290,2020-08-17,ECCB,0.07,0.28
6291,2020-05-21,ECCB,0.36,0.32
6292,2020-02-27,ECCB,0.23,0.37
6293,2019-11-19,ECCB,0.37,0.37
6294,2019-08-15,ECCB,0.36,0.39
6295,2019-05-22,ECCB,0.35,0.41
6296,2019-02-21,ECCB,0.38,0.41
6297,2018-11-14,ECCB,0.41,0.55
6298,2021-11-09,ECOM,0.21,0.17
6299,2021-08-05,ECOM,0.26,0.19
6300,2021-05-06,ECOM,0.23,0.17
6301,2021-02-11,ECOM,0.28,0.22
6302,2020-11-05,ECOM,0.2,0.18
6303,2020-08-06,ECOM,0.33,0.28
6304,2020-02-12,ECOM,0.25,0.19
6305,2019-11-07,ECOM,0.12,0.09
6306,2019-08-08,ECOM,0.05,0.01
6307,2019-05-09,ECOM,0.04,-0.02
6308,2019-02-13,ECOM,0.13,0.07
6309,2018-11-08,ECOM,0.03,-0.03
6310,2021-11-04,ECOR,-0.06,-0.08
6311,2021-08-05,ECOR,-0.06,-0.11
6312,2021-05-06,ECOR,-0.11,-0.11
6313,2021-03-11,ECOR,-0.14,-0.1
6314,2020-11-12,ECOR,-0.1,-0.14
6315,2020-08-13,ECOR,-0.13,-0.21
6316,2020-05-14,ECOR,-0.27,-0.23
6317,2020-03-23,ECOR,-0.29,-0.29
6318,2019-11-13,ECOR,-0.36,-0.31
6319,2019-08-13,ECOR,-0.41,-0.45
6320,2019-05-14,ECOR,-0.47,-0.54
6321,2019-03-27,ECOR,-0.53,-0.53
6322,2018-11-13,ECOR,-0.45,-0.45
6323,2021-11-09,ECVT,0.19,0.15
6324,2021-08-05,ECVT,0.11,0.07
6325,2021-03-09,ECVT,0.61,0.12
6326,2020-10-30,ECVT,0.2,0.24
6327,2020-07-30,ECVT,0.22,0.19
6328,2020-05-05,ECVT,0.16,0.1
6329,2020-02-20,ECVT,0.13,0.09
6330,2019-10-31,ECVT,0.36,0.28
6331,2019-08-08,ECVT,0.31,0.23
6332,2019-05-09,ECVT,0.13,0.09
6333,2019-02-21,ECVT,0.17,0.13
6334,2018-11-06,ECVT,0.26,0.25
6335,2021-11-17,EDAP,-0.03,-0.01
6336,2021-08-25,EDAP,-0.01,0.01
6337,2021-03-30,EDAP,0.03,0.07
6338,2020-11-18,EDAP,-0.03,-0.01
6339,2020-08-26,EDAP,-0.01,-0.06
6340,2020-05-15,EDAP,-0.04,-0.03
6341,2020-03-30,EDAP,-0.03,0.04
6342,2019-08-28,EDAP,0.05,0.01
6343,2019-05-15,EDAP,0.01,0.01
6344,2018-11-14,EDAP,-0.02,-0.01
6345,2021-11-08,EDIT,-0.57,-0.82
6346,2021-08-04,EDIT,-0.81,-0.83
6347,2021-05-05,EDIT,-0.86,-0.73
6348,2021-02-25,EDIT,-1.0,-0.74
6349,2020-11-05,EDIT,0.12,-0.64
6350,2020-08-06,EDIT,-0.43,-0.81
6351,2020-05-07,EDIT,-0.69,-0.79
6352,2020-02-26,EDIT,-0.74,-0.1
6353,2019-11-12,EDIT,-0.66,-0.72
6354,2019-08-06,EDIT,-0.69,-0.63
6355,2019-05-07,EDIT,-0.6,-0.59
6356,2019-02-28,EDIT,-0.52,-0.32
6357,2018-11-07,EDIT,-0.32,-0.66
6358,2018-11-09,EDN,0.6,-0.05
6359,2021-09-24,EDU,0.04,0.04
6360,2021-04-20,EDU,0.1,0.07
6361,2021-01-22,EDU,0.43,0.34
6362,2020-10-13,EDU,1.15,1.01
6363,2020-07-28,EDU,0.3,0.35
6364,2020-04-21,EDU,0.93,0.79
6365,2020-01-20,EDU,0.36,0.21
6366,2019-10-22,EDU,1.44,1.37
6367,2019-07-23,EDU,0.6,0.64
6368,2019-04-23,EDU,0.69,0.7
6369,2019-01-22,EDU,0.14,0.03
6370,2018-10-23,EDU,1.16,1.19
6371,2021-10-20,EEFT,1.77,1.39
6372,2021-07-27,EEFT,0.53,0.7
6373,2021-04-28,EEFT,0.23,0.41
6374,2021-02-09,EEFT,1.11,0.73
6375,2020-10-27,EEFT,1.12,0.53
6376,2020-07-29,EEFT,0.04,-0.37
6377,2020-04-28,EEFT,0.55,0.75
6378,2020-02-11,EEFT,1.63,1.61
6379,2019-10-22,EEFT,2.84,2.8
6380,2019-07-23,EEFT,1.69,1.7
6381,2019-04-29,EEFT,0.85,0.83
6382,2019-02-07,EEFT,1.37,1.27
6383,2018-10-18,EEFT,2.16,2.1
6384,2021-04-30,EEX,-0.14,0.25
6385,2021-02-18,EEX,-0.02,0.05
6386,2020-11-02,EEX,-0.08,0.17
6387,2020-08-03,EEX,0.28,0.04
6388,2020-05-04,EEX,0.38,0.4
6389,2020-02-13,EEX,-0.1,-0.1
6390,2019-11-05,EEX,0.17,0.13
6391,2019-08-01,EEX,0.31,0.27
6392,2019-05-02,EEX,0.53,0.55
6393,2018-11-01,EEX,0.42,0.42
6394,2021-11-08,EFC,0.46,0.48
6395,2021-08-05,EFC,0.51,0.45
6396,2021-05-05,EFC,0.43,0.38
6397,2021-02-18,EFC,0.37,0.52
6398,2020-11-05,EFC,0.41,0.33
6399,2020-08-06,EFC,0.39,0.27
6400,2020-05-07,EFC,0.46,-0.34
6401,2020-02-12,EFC,0.44,0.44
6402,2019-11-06,EFC,0.47,0.44
6403,2019-08-05,EFC,0.46,0.42
6404,2019-05-07,EFC,0.45,0.39
6405,2019-02-20,EFC,-0.02,0.37
6406,2018-11-07,EFC,0.22,0.32
6407,2021-11-08,EFTR,0.42,-0.2
6408,2021-11-09,EGAN,0.08,0.04
6409,2021-09-01,EGAN,0.08,0.03
6410,2021-02-10,EGAN,0.06,0.01
6411,2020-11-10,EGAN,0.08,0.06
6412,2020-09-02,EGAN,0.08,0.05
6413,2020-02-06,EGAN,0.08,0.01
6414,2019-11-06,EGAN,0.05,0.02
6415,2019-09-03,EGAN,0.02,0.02
6416,2019-05-08,EGAN,0.06,0.02
6417,2018-11-08,EGAN,0.04,-0.02
6418,2021-11-09,EGRX,0.56,0.83
6419,2021-08-09,EGRX,0.93,0.8
6420,2021-05-10,EGRX,0.24,0.65
6421,2021-03-02,EGRX,0.96,-0.17
6422,2020-11-02,EGRX,1.17,0.3
6423,2020-08-10,EGRX,0.57,0.24
6424,2020-05-11,EGRX,0.84,0.57
6425,2020-03-02,EGRX,0.48,0.47
6426,2019-11-12,EGRX,0.26,0.43
6427,2019-08-08,EGRX,0.84,0.83
6428,2019-05-07,EGRX,1.01,0.73
6429,2019-02-28,EGRX,1.2,1.16
6430,2018-11-01,EGRX,1.18,0.98
6431,2021-04-16,EH,-0.02,-0.01
6432,2020-08-25,EH,-0.02,-0.03
6433,2020-06-30,EH,-0.09,-0.13905
6434,2020-05-29,EH,-0.04,-0.45
6435,2020-03-31,EH,-0.18,-2.08575
6436,2020-03-24,EH,0.01,-0.07
6437,2019-12-31,EH,0.045,-0.32445000000000007
6438,2021-11-08,EHTH,-1.78,-1.02
6439,2021-07-29,EHTH,-0.45,-0.61
6440,2021-04-29,EHTH,0.36,0.07
6441,2021-02-18,EHTH,2.32,2.84
6442,2020-10-22,EHTH,-0.36,-0.58
6443,2020-07-23,EHTH,0.07,-0.14
6444,2020-04-23,EHTH,0.39,0.22
6445,2020-02-20,EHTH,4.13,2.43
6446,2019-10-24,EHTH,-0.43,-0.63
6447,2019-07-25,EHTH,0.1,-0.36
6448,2019-04-25,EHTH,0.33,-0.1
6449,2019-02-21,EHTH,1.61,1.98
6450,2018-10-25,EHTH,-0.22,-0.36
6451,2021-10-28,EIG,0.41,0.55
6452,2021-07-22,EIG,0.41,0.58
6453,2021-04-22,EIG,0.51,0.47
6454,2021-02-17,EIG,1.46,0.41
6455,2020-10-22,EIG,0.48,0.38
6456,2020-07-23,EIG,0.85,0.27
6457,2020-04-23,EIG,0.35,0.54
6458,2020-02-19,EIG,0.48,0.62
6459,2019-10-23,EIG,0.88,0.67
6460,2019-07-24,EIG,0.9,0.55
6461,2019-04-24,EIG,0.94,0.55
6462,2019-02-20,EIG,1.31,0.64
6463,2018-10-24,EIG,0.98,0.57
6464,2021-11-04,EIGR,-0.65,-0.56
6465,2021-08-05,EIGR,-0.57,-0.55
6466,2021-03-09,EIGR,-0.57,0.25
6467,2020-11-05,EIGR,-0.52,-0.59
6468,2020-08-06,EIGR,-0.6,-0.71
6469,2020-05-07,EIGR,-0.62,-0.8
6470,2020-03-13,EIGR,-0.68,-0.43
6471,2019-11-07,EIGR,-0.76,-0.75
6472,2019-08-08,EIGR,-0.75,-0.74
6473,2019-05-09,EIGR,-0.9,-0.95
6474,2019-03-14,EIGR,-0.92,-0.82
6475,2018-11-09,EIGR,-1.2,-0.74
6476,2021-11-02,EL,1.89,1.7
6477,2021-08-19,EL,0.78,0.5
6478,2021-05-03,EL,1.62,1.32
6479,2021-02-05,EL,2.61,1.69
6480,2020-11-02,EL,1.44,0.9
6481,2020-08-20,EL,-0.53,-0.19
6482,2020-05-01,EL,0.85,0.73
6483,2020-02-06,EL,2.11,1.9
6484,2019-10-31,EL,1.67,1.6
6485,2019-08-19,EL,0.64,0.53
6486,2019-05-01,EL,1.55,1.3
6487,2019-02-05,EL,1.74,1.55
6488,2018-10-31,EL,1.41,1.22
6489,2021-11-05,ELAN,0.19,0.17
6490,2021-08-09,ELAN,0.28,0.26
6491,2021-05-07,ELAN,0.37,0.23
6492,2021-02-24,ELAN,0.12,0.09
6493,2020-11-06,ELAN,0.13,0.12
6494,2020-07-30,ELAN,0.09,0.06
6495,2020-05-07,ELAN,0.13,0.24
6496,2020-02-19,ELAN,0.23,0.23
6497,2019-11-06,ELAN,0.3,0.26
6498,2019-08-13,ELAN,0.28,0.26
6499,2019-05-09,ELAN,0.25,0.23
6500,2019-02-06,ELAN,0.29,0.28
6501,2018-11-06,ELAN,0.29,0.25
6502,2021-11-11,ELDN,-0.66,-0.65
6503,2021-08-12,ELDN,-0.5,-0.57
6504,2021-05-13,ELDN,-0.57,-0.32
6505,2021-11-12,ELEV,-0.53,-0.38
6506,2021-08-12,ELEV,-4.84,-2.82
6507,2021-11-03,ELF,0.21,0.13
6508,2021-08-04,ELF,0.27,0.15
6509,2021-05-26,ELF,0.16,0.1
6510,2021-02-03,ELF,0.22,0.24
6511,2020-11-04,ELF,0.16,0.13
6512,2020-08-05,ELF,0.17,0.04
6513,2020-05-21,ELF,0.1,0.05
6514,2020-02-05,ELF,0.24,0.15
6515,2019-11-06,ELF,0.15,0.09
6516,2019-08-07,ELF,0.14,0.07
6517,2019-05-08,ELF,0.06,0.05
6518,2019-02-26,ELF,0.3,0.22
6519,2018-11-05,ELF,0.17,0.08
6520,2021-11-09,ELMD,0.05,0.06
6521,2021-08-24,ELMD,0.04,0.06
6522,2021-05-11,ELMD,0.03,0.06
6523,2021-02-09,ELMD,0.13,0.04
6524,2020-11-10,ELMD,0.06,-0.05
6525,2020-08-25,ELMD,0.04,-0.15
6526,2020-05-12,ELMD,0.07,0.06
6527,2020-02-11,ELMD,0.14,0.04
6528,2019-11-12,ELMD,0.12,0.01
6529,2021-11-10,ELMS,-0.15,-0.26
6530,2021-08-12,ELMS,-0.1,-0.17
6531,2020-04-06,ELP,0.6,0.34
6532,2019-11-13,ELP,0.53,0.18
6533,2018-11-08,ELP,0.33,0.28
6534,2021-11-02,ELVT,-0.33,-0.19
6535,2021-08-03,ELVT,-0.09,-0.1
6536,2021-05-03,ELVT,0.34,0.12
6537,2021-02-08,ELVT,-0.1,0.2
6538,2020-11-09,ELVT,0.52,0.17
6539,2020-08-06,ELVT,0.2,0.06
6540,2020-05-06,ELVT,-0.11,0.12
6541,2020-02-10,ELVT,0.19,0.16
6542,2019-11-04,ELVT,0.11,0.05
6543,2019-07-29,ELVT,0.13,0.08
6544,2019-04-29,ELVT,0.3,0.14
6545,2019-02-11,ELVT,0.09,0.08
6546,2018-10-29,ELVT,-0.1,0.13
6547,2021-11-09,ELY,0.14,0.09
6548,2021-08-09,ELY,0.36,0.01
6549,2021-05-10,ELY,0.62,0.14
6550,2021-02-10,ELY,-0.33,-0.19
6551,2020-11-09,ELY,0.6,0.38
6552,2020-08-06,ELY,0.06,-0.02
6553,2020-05-07,ELY,0.32,0.34
6554,2020-02-10,ELY,-0.26,-0.23
6555,2019-10-30,ELY,0.36,0.25
6556,2019-08-08,ELY,0.37,0.25
6557,2019-05-09,ELY,0.63,0.48
6558,2019-02-06,ELY,-0.32,-0.32
6559,2018-10-24,ELY,0.1,0.01
6560,2021-11-08,ELYM,-0.7,-0.92
6561,2021-09-13,ELYM,-3.11,-1.86
6562,2021-11-30,EM,-0.28,-0.08
6563,2021-08-23,EM,0.07,0.06
6564,2021-05-19,EM,0.67,0.07
6565,2021-11-30,EMKR,0.17,0.19
6566,2021-08-04,EMKR,0.2,0.17
6567,2021-05-05,EMKR,0.17,0.11
6568,2021-02-04,EMKR,0.11,0.08
6569,2020-12-01,EMKR,0.1,0.04
6570,2020-08-05,EMKR,-0.03,-0.09
6571,2020-02-05,EMKR,-0.06,-0.19
6572,2019-12-04,EMKR,-0.27,-0.15
6573,2019-08-08,EMKR,-0.18,-0.14
6574,2019-05-08,EMKR,-0.07,-0.1
6575,2019-02-06,EMKR,-0.09,-0.08
6576,2018-12-04,EMKR,-0.12,-0.05
6577,2021-11-11,ENJY,-0.83,-0.55
6578,2021-11-22,ENLV,-0.19,-0.21
6579,2021-08-06,ENLV,-0.17,-0.26
6580,2021-04-30,ENLV,-0.43,-0.25
6581,2020-10-30,ENLV,-0.16,-0.18
6582,2020-08-14,ENLV,-0.23,-0.24
6583,2020-05-18,ENLV,-0.07,-0.24
6584,2020-04-30,ENLV,-0.28,-0.25
6585,2021-10-26,ENPH,0.6,0.48
6586,2021-07-27,ENPH,0.53,0.43
6587,2021-04-27,ENPH,0.56,0.45
6588,2021-02-09,ENPH,0.51,0.41
6589,2020-10-27,ENPH,0.3,0.24
6590,2020-08-04,ENPH,0.17,0.14
6591,2020-05-05,ENPH,0.38,0.32
6592,2020-02-18,ENPH,0.39,0.33
6593,2019-10-29,ENPH,0.3,0.25
6594,2019-07-30,ENPH,0.18,0.13
6595,2019-04-30,ENPH,0.08,0.05
6596,2019-02-26,ENPH,0.04,0.06
6597,2018-11-06,ENPH,0.04,0.04
6598,2021-11-10,ENR,0.79,0.73
6599,2021-08-09,ENR,0.74,0.67
6600,2021-05-10,ENR,0.77,0.6
6601,2021-02-08,ENR,1.17,0.89
6602,2020-11-12,ENR,0.59,0.81
6603,2020-08-05,ENR,0.5,0.58
6604,2020-05-07,ENR,0.37,0.36
6605,2020-02-05,ENR,0.85,0.99
6606,2019-11-13,ENR,0.93,0.81
6607,2019-08-06,ENR,0.37,0.46
6608,2019-05-07,ENR,0.2,0.24
6609,2019-02-05,ENR,1.64,1.5
6610,2018-11-15,ENR,0.83,0.81
6611,2021-11-10,ENS,1.01,1.07
6612,2021-08-11,ENS,1.25,1.2
6613,2021-05-26,ENS,1.3,1.29
6614,2021-02-10,ENS,1.27,1.19
6615,2020-11-11,ENS,1.0,0.98
6616,2020-08-12,ENS,0.92,0.67
6617,2020-06-01,ENS,1.11,1.18
6618,2020-02-05,ENS,1.04,1.13
6619,2019-11-06,ENS,1.23,1.19
6620,2019-08-07,ENS,1.3,1.32
6621,2019-05-29,ENS,1.43,1.42
6622,2019-02-06,ENS,1.17,1.25
6623,2018-11-07,ENS,1.17,1.16
6624,2021-10-27,ENSG,0.91,0.9
6625,2021-07-28,ENSG,0.89,0.88
6626,2021-04-29,ENSG,0.87,0.84
6627,2021-02-03,ENSG,0.8,0.78
6628,2020-10-28,ENSG,0.78,0.73
6629,2020-08-05,ENSG,0.78,0.54
6630,2020-05-11,ENSG,0.77,0.62
6631,2020-02-05,ENSG,0.6,0.55
6632,2019-10-30,ENSG,0.55,0.55
6633,2019-08-01,ENSG,0.54,0.53
6634,2019-05-06,ENSG,0.55,0.53
6635,2019-02-06,ENSG,0.54,0.51
6636,2018-10-31,ENSG,0.46,0.45
6637,2021-11-22,ENTA,-1.22,-1.22
6638,2021-08-05,ENTA,-1.19,-1.28
6639,2021-05-06,ENTA,-1.09,-0.98
6640,2021-02-08,ENTA,-0.41,-0.74
6641,2020-11-23,ENTA,-1.46,-0.95
6642,2020-08-04,ENTA,-0.71,-0.84
6643,2020-05-06,ENTA,-0.3,-0.89
6644,2020-02-06,ENTA,0.65,0.55
6645,2019-11-21,ENTA,0.44,0.53
6646,2019-08-06,ENTA,0.33,0.16
6647,2019-05-07,ENTA,0.2,-0.08
6648,2019-02-06,ENTA,1.25,1.35
6649,2018-11-26,ENTA,1.3,1.19
6650,2021-10-26,ENTG,0.92,0.87
6651,2021-07-27,ENTG,0.85,0.79
6652,2021-04-27,ENTG,0.7,0.72
6653,2021-02-02,ENTG,0.71,0.66
6654,2020-10-22,ENTG,0.67,0.63
6655,2020-07-23,ENTG,0.6,0.49
6656,2020-04-21,ENTG,0.55,0.52
6657,2020-02-04,ENTG,0.55,0.54
6658,2019-10-24,ENTG,0.5,0.45
6659,2019-07-25,ENTG,0.39,0.43
6660,2019-04-25,ENTG,0.5,0.47
6661,2019-02-05,ENTG,0.47,0.46
6662,2018-10-25,ENTG,0.46,0.5
6663,2021-11-11,ENTX,-0.09,-0.11
6664,2021-11-10,ENTX,-0.09,-0.11
6665,2021-08-16,ENTX,-0.21,-0.12
6666,2021-05-20,ENTX,-0.43,-0.12
6667,2021-03-18,ENTX,-0.13,-0.14
6668,2020-11-19,ENTX,-0.09,-0.2
6669,2020-08-20,ENTX,-0.17,-0.12
6670,2019-11-21,ENTX,-0.25,-0.15
6671,2019-08-20,ENTX,-0.12,-0.28
6672,2019-03-28,ENTX,-0.17,-0.35
6673,2019-01-22,ENTX,-0.45,-0.28
6674,2021-11-08,ENV,0.61,0.58
6675,2021-08-05,ENV,0.67,0.54
6676,2021-05-06,ENV,0.64,0.61
6677,2021-02-25,ENV,0.69,0.65
6678,2020-11-05,ENV,0.72,0.58
6679,2020-08-06,ENV,0.59,0.47
6680,2020-05-07,ENV,0.57,0.45
6681,2020-02-20,ENV,0.69,0.68
6682,2019-11-07,ENV,0.6,0.58
6683,2019-08-07,ENV,0.46,0.44
6684,2019-05-08,ENV,0.39,0.38
6685,2019-02-21,ENV,0.61,0.59
6686,2018-11-07,ENV,0.53,0.5
6687,2021-10-28,ENVA,1.5,1.11
6688,2021-07-29,ENVA,2.26,1.34
6689,2021-04-29,ENVA,2.2,1.29
6690,2021-02-04,ENVA,2.39,1.26
6691,2020-10-27,ENVA,2.97,0.8
6692,2020-07-28,ENVA,1.68,0.92
6693,2020-04-28,ENVA,0.26,1.36
6694,2020-01-29,ENVA,0.92,1.06
6695,2019-10-24,ENVA,0.86,0.8
6696,2019-07-25,ENVA,0.81,0.64
6697,2019-04-25,ENVA,1.16,0.94
6698,2019-01-31,ENVA,0.52,0.52
6699,2018-10-25,ENVA,0.46,0.47
6700,2021-11-08,ENVX,-0.08,-0.09
6701,2021-11-02,EOLS,-0.27,-0.27
6702,2021-08-04,EOLS,-0.19,-0.24
6703,2021-05-12,EOLS,-0.2,-0.43
6704,2021-03-24,EOLS,-0.44,-0.22
6705,2020-10-29,EOLS,-0.34,-0.37
6706,2020-08-10,EOLS,-0.43,-0.7
6707,2020-05-11,EOLS,-0.75,-0.59
6708,2020-02-25,EOLS,-0.47,-0.73
6709,2019-11-04,EOLS,-0.78,-1.13
6710,2019-08-12,EOLS,-1.2,-0.85
6711,2019-04-30,EOLS,-0.13,-0.74
6712,2019-03-18,EOLS,-0.46,-0.55
6713,2018-11-05,EOLS,-0.48,-0.39
6714,2021-11-04,EPAM,2.42,2.22
6715,2021-08-05,EPAM,2.05,1.94
6716,2021-05-06,EPAM,1.81,1.68
6717,2021-02-18,EPAM,1.81,1.72
6718,2020-11-05,EPAM,1.65,1.47
6719,2020-08-06,EPAM,1.46,1.21
6720,2020-05-07,EPAM,1.43,1.4
6721,2020-02-20,EPAM,1.51,1.45
6722,2019-11-07,EPAM,1.39,1.33
6723,2019-08-08,EPAM,1.28,1.23
6724,2019-05-09,EPAM,1.25,1.17
6725,2019-02-14,EPAM,1.27,1.23
6726,2018-11-01,EPAM,1.17,1.05
6727,2021-11-09,EPAY,0.22,0.25
6728,2021-08-10,EPAY,0.27,0.26
6729,2021-05-04,EPAY,0.27,0.26
6730,2021-02-02,EPAY,0.3,0.28
6731,2020-11-05,EPAY,0.31,0.27
6732,2020-08-06,EPAY,0.26,0.25
6733,2020-05-06,EPAY,0.27,0.32
6734,2020-01-30,EPAY,0.33,0.33
6735,2019-11-08,EPAY,0.3,0.28
6736,2019-08-08,EPAY,0.34,0.33
6737,2019-05-02,EPAY,0.33,0.3
6738,2019-01-31,EPAY,0.35,0.35
6739,2018-11-08,EPAY,0.33,0.33
6740,2021-11-03,EPR,0.35,0.26
6741,2021-05-05,EPR,-0.04,-0.22
6742,2021-02-24,EPR,-0.35,-0.32
6743,2020-11-04,EPR,-1.23,-0.1
6744,2020-08-05,EPR,-0.9,0.06
6745,2020-05-06,EPR,0.4,0.62
6746,2020-02-24,EPR,0.39,0.55
6747,2019-10-29,EPR,0.36,0.73
6748,2019-07-31,EPR,0.79,0.75
6749,2019-04-29,EPR,0.79,0.75
6750,2019-02-25,EPR,0.72,0.85
6751,2018-10-29,EPR,1.15,0.89
6752,2021-11-01,EPRT,0.23,0.18
6753,2021-07-28,EPRT,0.02,0.17
6754,2021-05-03,EPRT,0.14,0.11
6755,2021-02-23,EPRT,0.05,0.15
6756,2020-11-04,EPRT,0.13,0.13
6757,2020-08-05,EPRT,0.11,0.13
6758,2020-05-11,EPRT,0.15,0.17
6759,2020-03-02,EPRT,0.18,0.17
6760,2019-11-06,EPRT,0.18,0.14
6761,2019-08-07,EPRT,0.14,0.13
6762,2019-05-08,EPRT,0.13,0.12
6763,2019-02-27,EPRT,0.13,0.12
6764,2018-11-05,EPRT,0.12,0.1
6765,2021-11-09,EPZM,-0.64,-0.48
6766,2021-08-09,EPZM,-0.63,-0.62
6767,2021-05-06,EPZM,-0.69,-0.57
6768,2021-02-23,EPZM,-0.65,-0.58
6769,2020-11-06,EPZM,-0.55,-0.6
6770,2020-08-04,EPZM,-0.58,-0.61
6771,2020-05-04,EPZM,-0.51,-0.74
6772,2020-02-24,EPZM,-0.59,-0.5
6773,2019-10-30,EPZM,-0.4,-0.53
6774,2019-08-09,EPZM,-0.53,-0.53
6775,2019-05-06,EPZM,-0.39,-0.46
6776,2019-02-26,EPZM,-0.29,-0.47
6777,2018-11-02,EPZM,-0.54,-0.61
6778,2021-11-10,EQ,-0.35,-0.34
6779,2021-08-10,EQ,-0.31,-0.31
6780,2021-05-13,EQ,-0.33,-0.32
6781,2021-03-24,EQ,-0.36,-0.38
6782,2020-11-10,EQ,-0.31,-0.4
6783,2020-08-12,EQ,-0.37,-0.45
6784,2020-05-13,EQ,-0.45,-0.42
6785,2020-03-26,EQ,-0.44,-0.39
6786,2019-11-12,EQ,-0.35,-0.4
6787,2019-08-12,EQ,-0.35,-0.34
6788,2019-05-13,EQ,-0.34,-0.3
6789,2019-03-27,EQ,-0.31,-0.29
6790,2018-11-15,EQ,-0.44,-0.11
6791,2021-10-19,EQBK,0.8,0.72
6792,2021-07-19,EQBK,1.03,0.62
6793,2021-04-20,EQBK,1.02,0.56
6794,2021-01-26,EQBK,0.73,0.54
6795,2020-10-21,EQBK,-6.01,0.43
6796,2020-10-20,EQBK,-6.01,0.43
