date,symbol,actualEarningResult,estimatedEarning
2020-10-27,ELKEF,-0.18,0.14
2020-10-27,AUDC,0.38,0.31
2020-10-27,BWAGF,0.93,0.91
2020-10-27,AHT,-9.26,-15.3
2020-10-27,AKO-B,0.2,0.13
2020-10-27,RTLLF,2.5,1.76
2020-10-27,SKFRY,0.29,0.18
2020-10-27,NVS,1.52,1.45
2020-10-27,NVSEF,1.52,1.45
2020-10-27,BJRRF,0.05,0.62
2020-10-27,FCBC,0.47,0.4
2020-10-27,QSR,0.68,0.63
2020-10-27,BLX,0.39,0.37
2020-10-27,RNDB,2.01,0.9
2020-10-27,PPBI,0.7,0.52
2020-10-27,IBCP,0.89,0.48
2020-10-27,SFST,0.28,0.57
2020-10-27,JBT,0.83,0.71
2020-10-27,PBNNF,-7,13.75
2020-10-27,BXP,0.58,0.51
2020-10-27,HONE,0.22,0.17
2020-10-27,EBMT,0.94,0.74
2020-10-27,EBSB,0.33,0.28
2020-10-27,TPB,0.75,0.58
2020-10-27,BP,0.03,-0.04
2020-10-27,HBCP,1.01,0.59
2020-10-27,MDIBF,0.23,0.25
2020-10-27,CCBG,0.62,0.42
2020-10-27,TFBRF,0.74,0.7
2020-10-27,SBCF,0.42,0.38
2020-10-27,RCKY,1.04,0.58
2020-10-27,SMBC,1.09,0.72
2020-10-27,LBC,0.27,0.21
2020-10-27,BUSE,0.56,0.41
2020-10-27,PBDIF,64.62,68.69
2020-10-27,SWK,2.89,2.73
2020-10-27,DCOM,0.44,0.33
2020-10-27,SALT,-1.45,-1.26
2020-10-27,WNEB,0.08,0.1
2020-10-27,CZWI,0.3,0.24
2020-10-27,BSBR,0.1,0.14
2020-10-27,PCB,0.22,0.19
2020-10-27,CGECF,2.21,1.77
2020-10-27,PGCMF,0.58,0.66
2020-10-27,RNST,0.53,0.51
2020-10-27,GCWOF,0.16,0.13
2020-10-27,EXAS,-1.46,-0.52
2020-10-27,MRK,1.74,1.44
2020-10-27,CNC,1.26,0.97
2020-10-27,CMI,3.57,2.43
2020-10-27,CROX,0.94,0.7
2020-10-27,CAC,1.11,0.81
2020-10-27,CB,2,2.19
2020-10-27,CCB,0.34,0.3
2020-10-27,RRD,0.32,0.13
2020-10-27,SITC,0.01,0.01
2020-10-27,SMED,-0.02,0.04
2020-10-27,UMBF,1.52,1.02
2020-10-27,HOCPF,84.97,92.1
2020-10-27,MASI,0.8,0.62
2020-10-27,SF,1.59,1.33
2020-10-27,TEX,0.31,0.03
2020-10-27,KBYPF,90.07,74.86
2020-10-27,FCPT,0.27,0.27
2020-10-27,FELE,0.83,0.63
2020-10-27,FGSGF,0.18,0.21
2020-10-27,FTV,0.94,0.87
2020-10-27,KOF,0.53,0.62
2020-10-27,OXSQ,0.09,0.08
2020-10-27,CAMT,0.18,0.18
2020-10-27,DTE,2.61,2.07
2020-10-27,MSM,1.09,0.94
2020-10-27,CSGP,2.26,2.07
2020-10-27,CYH,0.18,-0.16
2020-10-27,ELPQF,-0.66,-0.51
2020-10-27,POELF,0.04,0.05
2020-10-27,CMRE,0.22,0.22
2020-10-27,COWN,1.25,0.39
2020-10-27,CEQP,-0.28,-0.07
2020-10-27,CHPRF,0.22,0.14
2020-10-27,SWI,0.28,0.24
2020-10-27,JSCPF,-8.4,18.82
2020-10-27,CAT,1.34,1.18
2020-10-27,QUMU,-0.14,-0.12
2020-10-27,SHW,8.29,7.8
2020-10-27,LSCC,0.19,0.16
2020-10-27,CVLT,0.45,0.35
2020-10-27,MTDR,0.1,-0.07
2020-10-27,RTX,0.58,0.5
2020-10-27,HTCMF,0.05,22.54
2020-10-27,IEX,1.4,1.2
2020-10-27,CGEAF,1.88,1.79
2020-10-27,SQNS,-0.28,-0.22
2020-10-27,MKL,1,4.62
2020-10-27,RXN,0.47,0.37
2020-10-27,FCF,0.2,0.23
2020-10-27,CSTM,0.13,-0.05
2020-10-27,CHRW,1,0.97
2020-10-27,CIGI,1.08,0.77
2020-10-27,CXO,1.43,1.17
2020-10-27,FNLIF,1.2,0.87
2020-10-27,NSSXF,52.51,44.72
2020-10-27,SHECF,170.8,172.8
2020-10-27,SKY,0.31,0.23
2020-10-27,FFIC,0.56,0.38
2020-10-27,MSFT,1.82,1.54
2020-10-27,TRMK,0.86,0.52
2020-10-27,WAT,2.16,1.93
2020-10-27,DENN,0.01,-0.03
2020-10-27,ELEEF,0.22,0.2
2020-10-27,CMPRF,-1.22,-0.11
2020-10-27,XRX,0.48,0.22
2020-10-27,NCR,0.54,0.41
2020-10-27,GLW,0.43,0.38
2020-10-27,HAFC,0.53,0.26
2020-10-27,ODFL,1.71,1.53
2020-10-27,DXCM,0.94,0.65
2020-10-26,DSS,-0.29,-0.19
2020-10-27,HOG,0.78,0.21
2020-10-27,ENPH,0.3,0.24
2020-10-27,NMEHF,17.61,33.9
2020-10-27,EIX,1.67,1.47
2020-10-27,EC,0.11,0.17
2020-10-27,LECO,1.1,0.79
2020-10-27,OSCUF,21.87,20.67
2020-10-27,ENVA,2.97,0.8
2020-10-27,EEFT,1.12,0.53
2020-10-27,ECL,1.15,1.12
2020-10-27,EGP,0.62,0.6
2020-10-27,EQR,0.24,0.34
2020-10-27,ESI,0.22,0.21
2020-10-27,FJTSF,144.57,235.17
2020-10-27,DBMBF,0.07,0.57
2020-10-27,FSLR,1.45,0.61
2020-10-27,MLFNF,0.17,0.23
2020-10-27,FFWM,0.69,0.5
2020-10-27,FISV,1.2,1.16
2020-10-27,SPFI,0.92,0.49
2020-10-27,FEYE,0.11,0.07
2020-10-27,FFNW,0.21,0.19
2020-10-27,BEN,0.56,0.69
2020-10-27,WDR,0.48,0.42
2020-10-27,OMC,1.21,1.07
2020-10-27,SPGI,2.85,2.58
2020-10-27,TV,0.21,0.03
2020-10-27,THG,2.46,2.18
2020-10-27,OI,0.41,0.29
2020-10-27,UNM,1.21,1.31
2020-10-27,PRGX,0.13,0.07
2020-10-27,QCRH,1.1,0.76
2020-10-27,RNR,-2.64,-1.95
2020-10-27,HUBB,2.3,2
2020-10-27,UVE,-1.43,-0.22
2020-10-27,ST,0.66,0.55
2020-10-27,HA,-3.76,-3.56
2020-10-27,OSSFF,0.03,0.03
2020-10-27,HIW,0.39,0.34
2020-10-27,HMTLF,-69.86,-13.57
2020-10-27,MKTX,1.78,1.74
2020-10-27,TENB,0.09,0.03
2020-10-27,SBHGF,70.89,53.9
2020-10-27,HGDPF,1.7,2.11
2020-10-27,IVZ,0.53,0.48
2020-10-27,MKSI,1.93,1.78
2020-10-27,ROP,3.17,3.05
2020-10-27,RRR,0.56,0.08
2020-10-27,VAR,1.12,1.02
2020-10-27,PJT,1.36,0.78
2020-10-27,ZYXI,0.04,0.05
2020-10-27,MXIM,0.72,0.58
2020-10-27,JNPR,0.43,0.43
2020-10-27,PFE,0.72,0.71
2020-10-27,SSTK,0.8,0.29
2020-10-27,VECO,0.22,0.2
2020-10-27,TRNS,0.27,0.17
2020-10-27,RARE,-1.13,-1.26
2020-10-27,SHMDF,172.87,178.28
2020-10-27,MSCI,2.2,1.81
2020-10-27,MSTR,3.12,0.39
2020-10-27,NXRT,1.19,-0.38
2020-10-27,OKE,0.7,0.61
2020-10-27,OMCL,0.6,0.49
2020-10-27,MAPIF,0.03,0.03
2020-10-27,IDRSF,-0.83,-0.85
2020-10-27,PII,2.85,2.19
2020-10-27,ISMAF,0.23,0.07
2020-10-27,SUM,0.55,0.65
2020-10-27,NEO,0.06,0.04
2020-10-27,UPMKF,0.29,0.29
2020-10-27,KOYJF,0.26,0.27
2020-10-27,MMYT,-0.2,-0.31
2020-10-27,STLHF,-0.01,-0.02
2020-10-27,SHOO,0.39,0.22
2020-10-27,LASKF,0.37,0.28
2020-10-27,TECK,0.24,0.27
2020-10-27,QGEN,0.58,0.56
2020-10-27,NKRKF,0.38,0.23
2020-10-27,QURE,-1.21,1.81
2020-10-27,VAIAF,0.4,0.42
2020-10-27,VOYJF,0.38,0.33
2020-10-27,TRU,0.81,0.76
2020-10-28,TVFCF,0.18,0.09
2020-10-28,EGHT,-0.03,-0.07
2020-10-28,AMP,1.47,1.47
2020-10-28,ALSSF,-0.57,-1.41
2020-10-28,AEMD,-0.15,-0.12
2020-10-28,JPAVF,19.35,20.95
2020-10-28,ASGN,1.27,1.11
2020-10-28,ASMVF,0.57,0.73
2020-10-28,AXS,-0.77,-0.93
2020-10-28,RCII,1.04,1.02
2020-10-28,PAC,0.33,0.19
2020-10-28,NLY,0.32,0.26
2020-10-28,BOLIF,7.44,5.89
2020-10-28,BDWBF,0.02,0.02
2020-10-28,SBSNF,1.6,1.62
2020-10-28,HXGBF,0.53,0.49
2020-10-27,BBW,-0.82,-0.8
2020-10-28,TELDF,0.13,0.12
2020-10-28,ALGT,-4.28,-5.14
2020-10-28,ALSN,0.68,0.57
2020-10-28,AMAL,0.54,0.41
2020-10-28,AMSF,1.16,0.72
2020-10-28,ANTM,4.2,4.15
2020-10-28,ATNI,0.17,0.06
2020-10-28,AVID,0.27,0.14
2020-10-28,ACA,0.68,0.65
2020-10-28,ACSAF,0.4,0.39
2020-10-28,AEGN,0.32,0.28
2020-10-28,ICHBF,2.52,1.14
2020-10-28,DBOEF,1.38,1.36
2020-10-28,NWEGF,2.63,2.42
2020-10-28,PYOIF,1.73,2.02
2020-10-28,TSCRF,-0.04,-0.02
2020-10-28,CRSP,-1.32,-1.18
2020-10-28,AFG,2.45,1.76
2020-10-28,AKRTF,-0.59,-0.49
2020-10-28,AMFPF,0.16,0.09
2020-10-28,KVAEF,0.39,0.14
2020-10-28,DB,-0.09,-0.01
2020-10-28,DOGEF,28.6,26.22
2020-10-28,ASMIY,1.24,1.25
2020-10-28,AXTI,0.02,0.01
2020-10-28,ADP,1.41,0.98
2020-10-28,AEM,0.78,0.68
2020-10-28,AIN,0.96,0.65
2020-10-28,AR,0.05,-0.09
2020-10-28,MXCHF,0.05,0.03
2020-10-28,NOA,0.26,0.25
2020-10-28,ACAZF,0.31,0.27
2020-10-28,ONZBF,0.32,0.25
2020-10-28,ORLY,7.07,6.41
2020-10-28,FCAU,0.97,0.4
2020-10-28,AMED,2.24,1.27
2020-10-28,ARES,0.48,0.43
2020-10-28,ARRJF,0.49,0.32
2020-10-28,AVB,1.05,0.96
2020-10-28,AGI,0.15,0.12
2020-10-28,AIT,0.89,0.64
2020-10-28,ALG,1.74,1.38
2020-10-28,ALIM,-0.12,-0.44
2020-10-28,AM,0.22,0.22
2020-10-28,AMGN,4.37,3.81
2020-10-28,ANNSF,0.42,-0.44
2020-10-28,SAVE,-2.32,-2.64
2020-10-28,SEE,0.82,0.66
2020-10-28,MAA,0.52,0.49
2020-10-28,AVT,0.36,0.18
2020-10-28,ISBC,0.27,0.21
2020-10-28,VIV,0.14,0.16
2020-10-28,MBIN,1.79,1.07
2020-10-28,SYBT,0.64,0.56
2020-10-28,BHR,-0.55,-1.13
2020-10-28,FBHS,1.19,1.06
2020-10-28,IBA,0.75,0.58
2020-10-28,BG,2.47,0.2
2020-10-28,CUBI,1.48,1
2020-10-28,DIN,0.8,0.37
2020-10-27,BHLB,0.42,-0.08
2020-10-28,RBC,1.73,1.21
2020-10-28,ESSA,0.38,0.33
2020-10-28,BCPC,0.83,0.7
2020-10-28,BFIN,0.13,0.13
2020-10-28,PSB,0.83,0.8
2020-10-28,OBNK,0.56,0.51
2020-10-28,TUP,1.2,0.37
2020-10-28,CVCY,0.35,0.33
2020-10-28,GWB,0.2,0.4
2020-10-28,GZPHF,0.55,0.51
2020-10-28,NFBK,0.17,0.16
2020-10-28,BKU,0.7,0.64
2020-10-28,BOOT,0.2,0.12
2020-10-28,BDC,0.72,0.61
2020-10-28,BGCP,0.11,0.11
2020-10-28,BX,0.63,0.57
2020-10-28,IDBHF,1.38,1.06
2020-10-27,JBSS,1.11,1.01
2020-10-28,EAT,0.28,-0.16
2020-10-28,FMNB,0.38,0.32
2020-10-28,BLKB,0.73,0.7
2020-10-28,BNKXF,0.07,0.02
2020-10-28,BWFG,0.38,0.31
2020-10-28,BA,-1.39,-2.52
2020-10-28,BFFAF,0.6,0.38
2020-10-28,BHE,0.32,0.28
2020-10-28,HBNC,0.46,0.36
2020-10-27,FRBA,0.3,0.22
2020-10-27,RBB,0.43,0.32
2020-10-28,PB,1.4,1.29
2020-10-28,NYCB,0.23,0.23
2020-10-28,PBR-A,0.1,0.02
2020-10-28,JLFNF,24.14,25.74
2020-10-28,KAOCF,73.49,64.63
2020-10-28,KLAC,3.03,2.77
2020-10-28,FMX,0.41,0.75
2020-10-28,CTSH,0.97,0.91
2020-10-28,CUBXF,-0.02,-0.04
2020-10-28,CVEO,0.04,-0.05
2020-10-28,CX,-0.98,0.07
2020-10-28,CHDN,1.19,0.74
2020-10-28,CJPRF,-208.21,-215.51
2020-10-28,GE,0.06,-0.04
2020-10-28,GHM,0.27,0.07
2020-10-28,NESR,0.16,0.1
2020-10-28,KRC,0.44,0.28
2020-10-28,F,0.65,0.19
2020-10-28,FRME,0.67,0.63
2020-10-28,MPX,0.19,0.2
2020-10-28,CONE,-0.32,-0.01
2020-10-28,CBTX,0.26,0.26
2020-10-28,SIX,-1.37,-1
2020-10-28,XJNGF,0.18,0.14
2020-10-28,DNPUF,47.92,17.15
2020-10-28,HVT,0.97,0.55
2020-10-28,THFF,1.02,0.73
2020-10-28,WDC,0.65,0.55
2020-10-28,CODI,0.67,0.27
2020-10-28,CDE,0.16,0.1
2020-10-28,FSV,1.19,0.91
2020-10-28,MEOH,-1.03,-0.86
2020-10-28,PGC,0.71,0.64
2020-10-28,CASA,0.07,0.04
2020-10-28,IART,0.8,0.54
2020-10-28,DMRC,-0.68,-0.69
2020-10-28,MTWTF,-19.45,-21.22
2020-10-28,EJPRF,-288.95,-422.33
2020-10-28,ETR,2.44,2.39
2020-10-28,PLXS,1.26,1.12
2020-10-28,CNMD,0.88,0.23
2020-10-28,CPAC,0.16,0.04
2020-10-28,CRTO,0.4,0.19
2020-10-28,CSFFF,0.02,0.03
2020-10-28,CERN,0.72,0.72
2020-10-28,CHEF,-0.38,-0.32
2020-10-28,SPWR,-0.04,-0.05
2020-10-28,YUMC,0.68,0.51
2020-10-28,UCTT,0.73,0.65
2020-10-28,SCCO,0.65,0.56
2020-10-28,SCI,0.79,0.42
2020-10-28,WCN,0.72,0.66
2020-10-28,DINRF,29.44,41.39
2020-10-28,CFFN,0.13,0.12
2020-10-28,CPF,0.24,0.29
2020-10-28,GPAGF,4.06,3.82
2020-10-28,LNNFF,-37.33,-4.13
2020-06-30,BB.TO,0.09,-0.07531875
2020-10-28,CUZ,0.19,0.14
2020-10-28,DNZOF,24.45,33.44
2020-10-28,KOTMF,70.66,51.64
2020-10-28,SC,1.58,0.58
2020-10-28,OPHLF,36.77,31.4
2020-10-28,NSC,2.51,2.38
2020-10-28,SNEJF,374.88,102.65
2020-10-28,TYIDF,77.42,29.3
2020-10-28,CHX,0.03,-0.05
2020-10-28,CLS,0.32,0.25
2020-10-28,CME,1.38,1.41
2020-10-28,MAS,1.04,0.78
2020-10-28,MFRVF,-0.14,0.5
2020-10-28,SSNC,1.1,0.99
2020-10-28,SPSC,0.39,0.33
2020-10-28,VIST,-0.32,-0.03
2020-10-28,CREE,-0.19,-0.21
2020-10-28,CMPR,-0.41,0.36
2020-10-28,CMO,0.16,0.18
2020-10-28,GD,2.9,2.86
2020-10-28,GETVF,0.11,0.09
2020-10-28,RGR,1.39,0.98
2020-10-28,FMXUF,0.9,1.79
2020-10-28,PPC,0.66,0.37
2020-10-28,EQC,-0.01,-0.01
2020-10-28,HCC,-0.28,-0.3
2020-10-28,IBIDF,50.72,31.88
2020-10-28,TEL,1.16,0.87
2020-10-28,VSEC,0.73,0.6
2020-10-28,EHC,0.78,0.74
2020-10-28,TMHC,0.87,0.62
2020-03-31,BB.TO,0.40499999999999997,0.1854
2020-06-30,GBT.TO,-0.22499999999999998,-0.505
2020-03-31,GBT.TO,1.05,0.93425
2020-06-30,BBD-B.TO,-1.05,-0.41097000000000006
2020-03-31,BBD-B.TO,-0.35000000000000003,-0.24979045000000002
2020-06-30,BNP.TO,-0.54,0
2020-03-31,BNP.TO,-7.74,-0.2727
2020-06-30,BNE.TO,-0.8099999999999999,-2.1361499999999998
2020-03-31,BNE.TO,-38.385,-0.68175
2020-06-30,BLX.TO,-0.385,-0.24069815
2020-03-31,BLX.TO,2.3649999999999998,1.8146518500000002
2020-06-30,BAM-A.TO,-1.075,0.9630500000000001
2020-03-31,BAM-A.TO,-0.5,1.0780752500000002
2020-06-30,BIP-UN.TO,-0.625,0.505
2020-03-31,BIP-UN.TO,0.325,0.47974999999999995
2020-06-30,BEP-UN.TO,-0.35000000000000003,0.1527625
2020-03-31,BEP-UN.TO,0.15,0.08837500000000001
2020-09-30,DOO.TO,2.8499999999999996,-0.47745225
2020-06-30,DOO.TO,0.65,0.5751445000000001
2020-03-31,DOO.TO,2.8000000000000003,2.7396249999999998
2020-06-30,CAE.TO,-0.605,-0.3333
2020-03-31,CAE.TO,2.5300000000000002,2.2775499999999997
2020-03-31,CAL.TO,2.565,1.68165
2020-06-30,CFW.TO,-2.3850000000000002,-1.95435
2020-03-31,CFW.TO,-2.655,-1.6361999999999999
2020-06-30,CGY.TO,1.45,1.38875
2020-10-28,LUNMF,0.14,0.13
2020-10-28,UTHR,3.84,2.83
2020-10-28,DITTF,296.13,180.15
2020-10-28,DRE,0.19,0.14
2020-10-28,DX,0.61,0.47
2020-10-28,CRQDF,0.53,0.9
2020-10-28,CW,1.85,1.54
2020-10-28,CYAGF,5.78,30.23
2020-10-28,CCS,1.48,0.93
2020-10-28,CGNX,0.47,0.31
2020-10-28,CACI,3.67,3.11
2020-10-28,HES,-0.71,-0.67
2020-10-28,TEPCF,56.39,40.85
2020-10-28,QMCO,-0.01,-0.08
2020-10-28,RDEIF,0.32,0.3
2020-10-28,OC,1.7,1.32
2020-10-28,GRA,0.56,0.53
2020-10-27,FBK,-0.14,0.42
2020-10-28,MHH,0.32,0.27
2020-10-28,DGICA,0.32,0.21
2020-10-28,DORM,1.14,0.85
2020-10-28,DAN,0.37,0.28
2020-10-28,VYGVF,-0.04,-0.01
2020-10-28,RDY,0.62,0.48
2020-10-28,DBD,0.28,0.23
2020-10-28,DCO,0.62,0.49
2020-10-28,GRFFF,0.39,0.47
2020-10-28,FDP,0.35,0.34
2020-10-28,DT,0.18,0.1
2020-10-28,WYND,0.83,0.31
2020-10-28,GNMK,-0.05,-0.06
2020-10-28,ESS,1.13,1.05
2020-10-28,EBAY,0.85,0.77
2020-10-28,SECYF,-0.03,-0.07
2020-10-28,NOVA,-0.15,-0.15
2020-10-28,ETSY,0.7,0.6
2020-10-28,EIPAF,-0.04,-0.04
2020-10-28,EPD,0.48,0.48
2020-10-28,HEES,0.28,0.3
2020-10-28,ECHO,0.4,0.29
2020-10-28,WERN,0.69,0.66
2020-10-28,EXTR,0.09,0.06
2020-10-28,EQIX,0.74,1.68
2020-10-28,SU,-0.2,-0.11
2020-10-28,PE,0.22,0.18
2020-10-28,ENSG,0.78,0.73
2020-10-27,KREF,0.58,0.44
2020-10-28,RJF,1.78,1.34
2020-10-28,FLUIF,0.2,0.15
2020-10-28,FNNNF,-0.15,-0.11
2020-10-28,FORM,0.39,0.35
2020-10-28,CASH,0.38,0.18
2020-10-28,FQVLF,0.09,-0.04
2020-10-28,FARO,-0.08,-0.23
2020-10-28,FLOW,0.48,0.31
2020-10-28,FRTA,0.42,0.47
2020-10-28,FSLY,-0.04,-0.01
2020-10-28,FVRR,0.12,0.08
2020-10-28,SFM,0.51,0.37
2020-10-28,PROV,0.2,0.24
2020-10-28,GGB,0.46,0.26
2020-10-28,GGNPF,949,1151.9
2020-10-28,KRG,-0.09,-0.05
2020-10-28,SIGI,1.06,1.03
2020-10-28,MRC,-0.1,-0.17
2020-10-28,MYRG,1.02,0.78
2020-10-28,GSS,0.17,0.12
2020-10-28,GMED,0.49,0.3
2020-10-28,GILD,2.11,1.9
2020-10-28,GSK,1,0.8
2020-10-28,JMP,0.1,0.05
2020-10-28,GNRC,2.08,1.72
2020-10-28,GRMN,1.58,0.99
2020-10-28,PGRE,-0.03,-0.03
2020-10-28,GLAXF,35.6,30.43
2020-10-28,GRUB,0.16,-0.08
2020-10-28,NRSCF,22.1,19.2
2020-10-28,HTHIY,0.51,0.56
2020-10-28,TDOC,-0.43,-0.32
2020-10-28,INOV,0.16,0.17
2020-10-28,INVH,0.06,0.04
2020-10-28,WH,0.36,0.34
2020-10-28,MHO,2.51,1.44
2020-10-28,KWHIF,-92.77,-182.8
2020-10-28,HESM,0.31,0.35
2020-10-28,HTHIF,28.47,52.67
2020-10-28,MOH,3.36,2.17
2020-10-28,NNRHF,0.2,0.23
2020-10-28,LVGO,0.16,0.05
2020-10-28,MA,1.6,1.66
2020-10-28,ODT,-0.93,-0.95
2020-10-28,OII,-0.18,-0.15
2020-10-28,MNRO,0.39,0.29
2020-10-28,MOBL,-0.04,-0.04
2020-10-28,MMSI,0.42,0.2
2020-10-28,MSA,0.94,1.07
2020-10-28,HZO,1.19,0.43
2020-10-28,ILPT,0.22,0.19
2020-10-28,SMP,1.59,1.01
2020-10-28,TTMI,0.25,0.2
2020-10-28,PEN,0.06,-0.08
2020-10-28,NOW,1.21,1.03
2020-10-28,ROL,0.26,0.24
2020-10-28,V,1.12,1.09
2020-10-28,TW,0.3,0.29
2020-10-28,RES,-0.09,-0.09
2020-10-28,NURAF,22.42,24.11
2020-10-28,EGOV,0.37,0.21
2020-10-28,PINS,0.13,0.03
2020-10-28,PI,-0.29,-0.32
2020-10-28,PKI,2.09,1.5
2020-10-28,SITE,1.13,0.84
2020-10-28,MUSA,2.53,2.42
2020-10-28,INVA,0.26,0.42
2020-10-28,IRT,0.01,0.02
2020-10-28,ONCS,-0.25,-0.38
2020-10-28,PTC,0.78,0.56
2020-10-28,QEP,0.13,0.02
2020-10-28,URI,5.4,4.35
2020-10-28,ZVO,0.09,0.02
2020-10-28,VKTX,-0.13,-0.15
2020-10-28,OVV,-0.03,-0.21
2020-10-28,SONY,3.37,0.91
2020-03-31,CGY.TO,1.9,1.4645
2020-10-28,PEGA,-0.33,-0.07
2020-10-28,TXRH,0.42,0.19
2020-10-28,WELL,0.77,0.16
2020-10-28,RYN,0.06,0.04
2020-10-28,SLAB,0.73,0.73
2020-10-28,VICI,0.74,0.34
2020-10-27,ORBC,-0.07,-0.09
2020-10-27,UFI,0.18,-0.33
2020-10-28,TARO,1.18,0.77
2020-10-28,TESS,-0.03,-0.34
2020-10-28,BPOP,2,1.2
2020-10-28,VNDA,0.11,0.1
2020-10-28,UPS,2.28,1.9
2020-10-28,QNST,0.16,0.11
2020-10-28,R,1.21,-0.32
2020-10-28,LFUS,2.16,1.17
2020-10-28,JRONF,0.2,0.15
2020-10-28,KNCRF,0.61,0.45
2020-10-28,KMTUF,22.28,20.43
2020-10-28,PERI,0.08,0.08
2020-10-28,MLXSF,0.37,0.27
2020-10-28,OUKPF,0.12,0.08
2020-10-28,MXTOF,0.11,0.1
2020-10-28,YNDX,21.13,21.83
2020-10-28,NOVKY,118.7,139.25
2020-10-28,UPNRF,0.43,0.28
2020-10-28,PMMAF,0.76,0.73
2020-10-28,TT,1.72,1.35
2020-10-28,SAPMF,-0.07,-0.02
2020-10-28,VALE,0.59,0.69
2020-10-29,SBRKF,1.98,1.88
2020-10-29,FLWS,-0.1,-0.13
2020-10-29,GPI,6.97,6.15
2020-10-29,AKTAF,-0.21,-0.14
2020-10-29,AMIVF,0.22,0.22
2020-10-29,AMZN,12.37,7.41
2020-10-29,AOS,0.66,0.52
2020-10-29,ARW,2.08,1.66
2020-10-29,ADM,0.89,0.71
2020-10-29,KNNGF,0.89,0.63
2020-10-29,FMS,0.6,0.54
2020-10-29,ASPS,-0.24,-0.79
2020-10-29,ASPN,-0.25,-0.16
2020-10-29,ATVI,0.71,0.65
2020-10-29,MTUAF,1.09,1.03
2020-10-29,CACC,13.56,5.69
2020-10-29,VLKPF,5.12,5.03
2020-10-29,EADSF,0.87,0.6
2020-10-29,WKCMF,1.3,0.8
2020-10-29,WUXIF,0.28,0.34
2020-10-29,GOOGL,16.4,11.29
2020-10-29,AMTB,-0.09,0.06
2020-10-29,AME,1.01,0.93
2020-10-29,APO,0.47,0.49
2020-10-29,APTV,1.13,0.76
2020-10-29,AX,0.88,0.68
2020-10-29,AEGXF,0.99,0.41
2020-10-29,AIXXF,0.07,0.05
2020-10-29,DSDVF,7.53,7.29
2020-10-29,DTNOF,0.09,-0.01
2020-10-29,CSGKF,0.22,0.28
2020-10-29,ATUS,-0.01,0.24
2020-10-29,ALEX,0.04,-0.01
2020-10-29,GMPUF,0.05,0.01
2020-10-29,BUD,0.79,0.69
2020-10-29,FWRD,0.6,0.43
2020-10-29,GIL,0.3,0.1
2020-10-29,ADS,3.45,2.25
2020-10-29,ADTTF,70.48,54.08
2020-10-29,AITUF,25.8,18.65
2020-10-29,ATI,-0.38,-0.6
2020-10-29,FMCQF,1.21,1.15
2020-10-29,SVCBF,0.18,0.56
2020-10-29,TEAM,0.3,0.27
2020-10-29,AAVVF,-0.11,-0.02
2020-10-29,AEL,-2.72,1.03
2020-10-29,CENX,-0.67,-0.63
2020-10-29,AAPL,0.73,0.7
2020-10-29,AAN,1.8,1.44
2020-10-29,ABTX,0.79,0.52
2020-10-29,ACLLF,0.47,0.44
2020-10-29,MDRX,0.2,0.19
2020-10-29,AIV,-0.74,-0.02
2020-10-29,ATOM,-0.19,-0.21
2020-06-30,AKT-A.TO,-0.325,-0.59225
2020-03-31,AKT-A.TO,-3.3000000000000003,-0.10300000000000001
2020-06-30,ASR.TO,0.40499999999999997,0.4545
2020-03-31,ASR.TO,0.45,0.4545
2020-06-30,AGI.TO,0.16499999999999998,0.16665
2020-03-31,AGI.TO,0.44,0.27775000000000005
2020-06-30,AD.TO,0.55,1.30295
2020-03-31,AD.TO,-6.38,2.6059
2020-06-30,ALC.TO,1.125,1.01
2020-03-31,ALC.TO,-1.55,-1.38875
2020-06-30,AQN.TO,0.315,0.42419999999999997
2020-03-31,AQN.TO,0.665,0.74235
2020-09-30,ATD-B.TO,3.905,2.2660000000000005
2020-06-30,ATD-B.TO,2.585,2.4359499999999996
2020-03-31,ATD-B.TO,2.8600000000000003,2.4926
2020-06-30,ALA.TO,0.18,0
2020-03-31,ALA.TO,3.555,3.5905500000000004
2020-06-30,ALS.TO,0.1,0.07575
2020-03-31,ALS.TO,0.2,0.17675000000000002
2020-06-30,AIF.TO,3.41,2.4442
2020-03-31,AIF.TO,1.1,1.2776500000000002
2020-06-30,USA.TO,-0.315,-0.14140000000000003
2020-03-31,USA.TO,-0.105,-0.10604999999999999
2020-03-31,ARG.TO,-0.05,0.02525
2020-06-30,CCO.TO,-0.72,-0.22725
2020-03-31,CCO.TO,0.31500000000000006,-0.0909
2020-06-30,CF.TO,0.875,0.5407500000000001
2020-03-31,CF.TO,0.5950000000000001,0.6489
2020-06-30,CNE.TO,0.25,0.202
2020-03-31,CNE.TO,-0.35000000000000003,0.303
2020-06-30,CEU.TO,-0.22499999999999998,-0.17675000000000002
2020-03-31,CEU.TO,-2.15,0.07575
2020-09-30,CM.TO,12.195,9.96525
2020-06-30,CM.TO,4.2299999999999995,7.323300000000001
2020-03-31,CM.TO,14.580000000000002,13.905000000000001
2020-06-30,CNR.TO,4.48,4.4388995
2020-03-31,CNR.TO,4.27,3.8594776500000005
2020-06-30,CNQ.TO,-3.575,-4.42178
2020-03-31,CNQ.TO,-1.375,-0.072215
2020-06-30,CP.TO,18.315,17.45100675
2020-03-31,CP.TO,19.89,19.11664035
2020-06-30,CTC-A.TO,-0.875,-0.36050000000000004
2020-03-31,CTC-A.TO,-0.455,-0.39655
