eps,estimate,error
-7.8,-15.336000000000002,7.536000000000002
0.29,0.352,-0.062
0.99,1.002,-0.01200000000000001
0.64,0.6449999999999999,-0.004999999999999893
0.46,0.4709999999999999,-0.010999999999999899
1.65,0.629,1.021
0.48,0.526,-0.04600000000000004
-0.2,-0.043697000000000014,-0.156303
1.07,1.124,-0.05400000000000005
-0.05,-0.10200000000000001,0.052000000000000005
0.86,0.925,-0.06500000000000006
0.18,0.099,0.08099999999999999
0.32,0.378,-0.057999999999999996
0.18,0.1430518,0.03694819999999999
0.46,0.453,0.007000000000000006
0.45,0.6090000000000001,-0.15900000000000009
11.5,0.601,10.899000000000001
0.03155109,-0.038369200000000006,0.06992029
0.57,0.597,-0.027000000000000024
0.14,0.22699999999999995,-0.08699999999999994
0.26,0.254,0.006000000000000005
1.61,1.568,0.04200000000000004
-0.17,0.11700000000000003,-0.28700000000000003
18.6,11.941999999999998,6.658000000000003
0.96,0.671,0.2889999999999999
0.62,0.601,0.019000000000000017
-0.14,-0.124,-0.016000000000000014
0.01,0.035,-0.025
0.69,0.719,-0.029000000000000026
-0.31,-0.16,-0.15
-0.04,-0.075,0.034999999999999996
0.32,0.335,-0.015000000000000013
0.34,0.55,-0.21000000000000002
0.45,0.662,-0.21200000000000002
0.99,1.0210000000000001,-0.03100000000000014
-0.52,-0.37100000000000005,-0.14899999999999997
0.39,0.3909999999999999,-0.0009999999999998899
0.96,1.048,-0.08800000000000008
0.68,0.628,0.052000000000000046
0.85,0.8710000000000001,-0.02100000000000013
1.31,1.345,-0.03499999999999992
0.94,0.974,-0.03400000000000003
0.39,0.34800000000000003,0.04199999999999998
0.03,0.039,-0.009000000000000001
0.93,0.889,0.041000000000000036
-0.34,-0.33999999999999997,-5.551115123125783e-17
1.32,1.2580000000000002,0.06199999999999983
1.59,1.627,-0.03699999999999992
0.55,0.552,-0.0020000000000000018
0.66,0.579,0.08100000000000007
-1.01,-2.5949999999999998,1.5849999999999997
0.1,0.11800000000000002,-0.018000000000000016
1.32,1.209,0.11099999999999999
0.84,0.7879999999999999,0.052000000000000046
0.34,0.37,-0.02999999999999997
-0.44,-0.11400000000000002,-0.32599999999999996
0.3,0.31600000000000006,-0.01600000000000007
0.29,0.28700000000000003,0.002999999999999947
0.8,0.7340000000000001,0.06599999999999995
1.84,1.8870000000000005,-0.047000000000000375
0.59,0.643,-0.05300000000000005
0.23,0.219,0.01100000000000001
0.14,-0.061999999999999986,0.202
0.82,0.776,0.04399999999999993
0.75,0.7950000000000002,-0.04500000000000015
0.98,1.027,-0.04699999999999993
0.33,0.32100000000000006,0.008999999999999952
1.04,1.4460000000000002,-0.40600000000000014
2.46,2.338,0.12199999999999989
0.57,0.826,-0.256
0.02,0.04,-0.02
0.15,0.173,-0.022999999999999993
-0.32,-0.13099999999999998,-0.18900000000000003
0.26,0.368,-0.10799999999999998
0.41,0.4029999999999999,0.007000000000000062
-0.16,-0.078,-0.082
1.42,1.403,0.016999999999999904
1.65,1.8509999999999998,-0.20099999999999985
0.81,0.8159999999999998,-0.005999999999999783
0.26,0.213,0.047000000000000014
1.1,1.042,0.05800000000000005
3.27,3.0949999999999998,0.17500000000000027
0.14,0.175,-0.034999999999999976
-0.05,-0.039,-0.011000000000000003
0.21,0.19499999999999998,0.015000000000000013
0.24,0.20099999999999998,0.03900000000000001
-2.04,-2.214,0.17399999999999993
0.43,0.433,-0.0030000000000000027
1.55,1.5639999999999998,-0.01399999999999979
1.37,1.214,0.15600000000000014
-0.4,-0.273,-0.127
2.85,2.9620000000000006,-0.11200000000000054
0.49,0.729,-0.239
-0.2,0.8110000000000002,-1.0110000000000001
-0.06,-0.011,-0.049
1.09,1.157,-0.06699999999999995
-0.03,-0.019,-0.011
0.57,-0.27999999999999997,0.8499999999999999
0.95,0.974,-0.02400000000000002
1.66,1.598,0.06199999999999983
1.43,1.362,0.06799999999999984
0.3,0.56,-0.26000000000000006
0.21,0.223,-0.013000000000000012
0.35,0.42300000000000004,-0.07300000000000006
1.0,1.0190000000000001,-0.019000000000000128
0.32,0.39899999999999997,-0.07899999999999996
0.22,0.252,-0.032
2.07,2.73,-0.6600000000000001
0.31,0.21600000000000003,0.09399999999999997
1.14,1.021,0.119
0.64,0.644,-0.0040000000000000036
-0.74,-0.7969999999999999,0.05699999999999994
0.55,0.825,-0.2749999999999999
0.59,0.34800000000000003,0.24199999999999994
1.41,0.7569999999999999,0.653
1.74,1.6900000000000002,0.04999999999999982
1.68,1.344,0.33599999999999985
1.59,1.484,0.1060000000000001
-0.11,-0.04700000000000001,-0.063
0.26,0.43899999999999995,-0.17899999999999994
-0.4,-0.374,-0.026000000000000023
1.42,1.2879999999999998,0.13200000000000012
0.12,0.073,0.047
0.14,0.162,-0.021999999999999992
1.39,1.19,0.19999999999999996
0.47,0.42200000000000004,0.04799999999999993
0.26,0.267,-0.007000000000000006
2.03,2.09,-0.06000000000000005
0.07,0.182,-0.11199999999999999
1.62,2.169,-0.5489999999999999
0.68,0.6729999999999999,0.007000000000000117
0.45,0.198,0.252
1.48,1.5219999999999998,-0.041999999999999815
0.39,0.134,0.256
0.63,0.725,-0.09499999999999997
2.86,2.821,0.0389999999999997
1.14,0.9850000000000001,0.1549999999999998
1.15,0.46699999999999997,0.6829999999999999
0.62,0.6220000000000001,-0.002000000000000113
0.52,0.27199999999999996,0.24800000000000005
-0.68,-0.713,0.03299999999999992
0.96,0.7609999999999999,0.19900000000000007
1.33,1.252,0.07800000000000007
-0.34,-0.7940000000000002,0.4540000000000001
0.09,0.056999999999999995,0.033
0.51,0.362,0.14800000000000002
0.09,0.186,-0.096
1.29,1.1709999999999998,0.11900000000000022
0.47,0.5040000000000001,-0.03400000000000014
3.14,3.274,-0.1339999999999999
1.35,1.34,0.010000000000000009
0.62,0.651,-0.031000000000000028
0.23,0.24800000000000005,-0.018000000000000044
-0.003461,0.26096169999999996,-0.26442269999999996
-1.18,-0.20400000000000001,-0.976
0.31,0.283,0.027000000000000024
1.53,1.476,0.05400000000000005
0.27,0.3549999999999999,-0.08499999999999991
0.38,0.45600000000000007,-0.07600000000000007
0.88,1.034,-0.15400000000000003
0.48,0.533,-0.05300000000000005
0.05,0.053000000000000005,-0.0030000000000000027
0.24,0.396,-0.15600000000000003
-0.8,-0.9789999999999999,0.17899999999999983
2.02,1.8649999999999998,0.15500000000000025
0.79,0.5120000000000001,0.2779999999999999
-0.36,-0.343,-0.01699999999999996
1.22,1.068,0.1519999999999999
0.66,0.656,0.0040000000000000036
0.67,0.655,0.015000000000000013
1.09,1.0790000000000002,0.010999999999999899
0.57,0.5919999999999999,-0.02199999999999991
0.39,0.36700000000000005,0.022999999999999965
1.42,1.351,0.06899999999999995
0.41,0.38599999999999995,0.02400000000000002
0.5,0.328,0.172
1.32,0.6699999999999999,0.6500000000000001
0.4,0.0460518,0.35394820000000005
4.2,2.5740000000000003,1.626
0.61,0.5229999999999999,0.08700000000000008
0.27,0.20299999999999999,0.06700000000000003
0.54,0.45199999999999996,0.08800000000000008
0.25,0.23700000000000002,0.012999999999999984
1.69,1.5379999999999998,0.15200000000000014
0.3,0.449,-0.14900000000000002
0.59,0.5819999999999999,0.008000000000000118
0.58,0.5289999999999999,0.051000000000000045
-0.82,-0.9390000000000001,0.1190000000000001
2.94,2.641,0.29899999999999993
0.07,0.064,0.006000000000000005
1.82,2.0829999999999997,-0.2629999999999997
1.02,1.1149999999999998,-0.09499999999999975
0.36,0.369,-0.009000000000000008
0.4,0.332,0.068
0.49,0.409,0.08100000000000002
0.28,0.3065,-0.026499999999999968
0.14,0.557,-0.41700000000000004
-0.09,-0.19,0.1
-0.1,-0.10200000000000001,0.0020000000000000018
-0.07,-0.11400000000000002,0.04400000000000001
-0.02,-0.007582600000000002,-0.012417399999999999
0.3,0.268,0.03199999999999997
-0.33,-0.641,0.311
0.17,0.18299999999999997,-0.012999999999999956
0.33,0.25,0.08000000000000002
1.03,0.9889999999999999,0.04100000000000015
0.54,0.7909999999999999,-0.2509999999999999
0.03,-0.011000000000000005,0.041
2.2,1.8960000000000001,0.30400000000000005
-1.58,-1.6950000000000003,0.11500000000000021
1.07,1.5479999999999998,-0.47799999999999976
0.35,0.40599999999999997,-0.055999999999999994
0.24,0.27199999999999996,-0.03199999999999997
0.41,0.3969999999999999,0.013000000000000067
0.87,0.8460000000000001,0.02399999999999991
0.74,0.784,-0.04400000000000004
-0.19,-0.062,-0.128
-0.81,0.219,-1.0290000000000001
0.45,0.44300000000000006,0.006999999999999951
0.48,1.328,-0.8480000000000001
0.72,0.652,0.06799999999999995
0.6,0.7569999999999999,-0.15699999999999992
0.51,0.591,-0.08099999999999996
2.24,2.125,0.11500000000000021
3.72,3.725,-0.004999999999999893
0.71,0.6860000000000002,0.0239999999999998
7.52,7.198,0.3219999999999992
-0.08,-0.21500000000000002,0.135
0.56,0.33599999999999997,0.2240000000000001
0.27,0.275,-0.0050000000000000044
0.28,0.442,-0.16199999999999998
0.38,0.36400000000000005,0.01599999999999996
1.82,1.8379999999999996,-0.017999999999999572
0.85,0.819,0.031000000000000028
1.0,0.913,0.08699999999999997
2.12,2.791,-0.6709999999999998
-0.09,-0.28,0.19000000000000003
-0.74,-0.5610000000000002,-0.17899999999999983
1.59,1.639,-0.04899999999999993
0.76,0.694,0.06600000000000006
0.07,0.125,-0.05499999999999999
0.13,0.18699999999999997,-0.05699999999999997
0.09,0.091,-0.0010000000000000009
0.4,0.6729999999999999,-0.2729999999999999
0.05,0.0930205217,-0.043020521699999995
0.48,0.40700000000000003,0.07299999999999995
1.08,1.164,-0.08399999999999985
2.92,2.8950000000000005,0.024999999999999467
0.02,0.10312339999999998,-0.08312339999999997
-0.22,-0.20800000000000002,-0.011999999999999983
0.42,0.334,0.08599999999999997
1.06,1.01,0.050000000000000044
-1.39,-0.8779999999999999,-0.512
0.37,0.3850000000000001,-0.015000000000000124
0.48,0.41400000000000003,0.06599999999999995
-0.02,-0.038,0.018
2.02,1.702,0.31800000000000006
-0.07,-0.039,-0.031000000000000007
-0.17,0.0020000000000000005,-0.17200000000000001
1.58,1.784,-0.20399999999999996
0.28,0.31799999999999995,-0.03799999999999992
6.17,4.016,2.154
0.19,0.195,-0.0050000000000000044
0.25,0.30300000000000005,-0.05300000000000005
3.77,2.833,0.9369999999999998
0.44,0.477,-0.03699999999999998
1.05,1.0689999999999997,-0.018999999999999684
1.52,1.6649999999999998,-0.1449999999999998
0.04,0.17,-0.13
1.12,1.115,0.0050000000000001155
0.31,0.391,-0.08100000000000002
0.7,0.8550000000000001,-0.15500000000000014
1.02,0.858,0.16200000000000003
0.9,0.938,-0.03799999999999992
0.71,0.575,0.135
0.03,0.178,-0.148
21.28,14.350000000000003,6.929999999999998
0.17,0.22600000000000003,-0.05600000000000002
0.79,0.857,-0.06699999999999995
0.39,0.642,-0.252
0.33,0.17400000000000002,0.156
0.29,0.231,0.05899999999999997
0.15,0.252,-0.10200000000000001
-1.05,-0.708,-0.3420000000000001
-0.34,0.20299999999999999,-0.543
0.2,0.13200000000000003,0.06799999999999998
0.27,0.329,-0.059
0.85,0.9640000000000001,-0.1140000000000001
0.84,0.876,-0.03600000000000003
0.61,0.658,-0.04800000000000004
0.61,0.713,-0.10299999999999998
1.86,1.858,0.0020000000000000018
0.41,0.20800000000000002,0.20199999999999996
1.89,2.2280000000000006,-0.33800000000000074
0.28,0.252,0.028000000000000025
0.24,0.244,-0.0040000000000000036
1.22,1.247,-0.027000000000000135
0.37,0.365,0.0050000000000000044
-0.3,-0.276,-0.023999999999999966
0.97,0.82,0.15000000000000002
0.31,0.298,0.01200000000000001
-0.79,0.282,-1.072
0.23,0.137,0.093
0.75,0.6970000000000001,0.052999999999999936
0.89,0.788,0.10199999999999998
0.15,0.256,-0.10600000000000001
0.29,0.422,-0.132
-0.35,-0.17300000000000001,-0.17699999999999996
0.49,0.36248792269999996,0.12751207730000003
0.31,0.375,-0.065
0.77,0.5570000000000002,0.21299999999999986
0.18,0.046,0.134
0.07,0.085,-0.015
0.46,0.44099999999999995,0.019000000000000072
1.34,1.103,0.2370000000000001
3.5,3.062,0.43800000000000017
1.1,1.107,-0.006999999999999895
1.3,1.249,0.050999999999999934
-0.07,-0.14300000000000002,0.07300000000000001
0.14,0.15299999999999997,-0.012999999999999956
1.11,0.9199999999999999,0.19000000000000017
0.66,0.6599999999999999,1.1102230246251565e-16
0.48,0.4779999999999999,0.0020000000000000573
0.5,0.522,-0.02200000000000002
0.66,0.5779999999999998,0.08200000000000018
0.31,0.525,-0.21500000000000002
0.96,0.9650000000000001,-0.0050000000000001155
0.25,0.325,-0.07500000000000001
-0.31,-0.286,-0.02400000000000002
0.16,0.126,0.034
1.11,1.102,0.008000000000000007
0.12,0.08399999999999999,0.036000000000000004
1.64,1.877,-0.2370000000000001
1.97,1.875,0.09499999999999997
3.76,3.173,0.5869999999999997
0.48,0.522,-0.04200000000000004
0.01,0.097,-0.08700000000000001
0.3,0.274,0.025999999999999968
0.15,0.341,-0.19100000000000003
0.53,0.48600000000000004,0.043999999999999984
0.64,0.632,0.008000000000000007
0.75,0.546,0.20399999999999996
0.54,0.7060000000000001,-0.16600000000000004
0.85,0.884,-0.03400000000000003
1.21,0.6210000000000001,0.5889999999999999
1.31,1.209,0.10099999999999998
0.67,0.5700000000000001,0.09999999999999998
2.22,1.957,0.2630000000000001
0.57,0.5349999999999999,0.03500000000000003
-0.01,-0.0131355,0.0031354999999999994
0.59,0.5980000000000001,-0.008000000000000118
1.49,1.466,0.02400000000000002
0.36,0.414,-0.05399999999999999
1.2,1.1659999999999997,0.03400000000000025
1.31,1.134,0.17600000000000016
-0.85,-0.355,-0.495
0.32,0.37600000000000006,-0.05600000000000005
-0.32,-0.349,0.02899999999999997
0.41,0.441,-0.031000000000000028
0.55,0.523,0.027000000000000024
1.0,1.0379999999999998,-0.03799999999999981
0.39,0.341,0.04899999999999999
0.39,0.42300000000000004,-0.03300000000000003
1.32,1.1589999999999998,0.16100000000000025
0.18,0.179,0.0010000000000000009
1.33,1.3990000000000002,-0.06900000000000017
0.51,0.5619999999999999,-0.051999999999999935
0.37,0.352,0.018000000000000016
0.88,0.937,-0.05700000000000005
-0.56,-0.5960000000000001,0.03600000000000003
1.27,1.427,-0.15700000000000003
0.55,0.502,0.04800000000000004
1.93,2.212,-0.28200000000000025
1.87,2.0409999999999995,-0.17099999999999937
0.24,0.21400000000000002,0.025999999999999968
-0.07,0.0075879999999999975,-0.077588
0.38,0.40099999999999997,-0.020999999999999963
0.34,0.3350000000000001,0.004999999999999949
0.57,0.525,0.04499999999999993
0.23,0.22399999999999998,0.006000000000000033
0.06,0.007999999999999998,0.052
-0.12,-0.11800000000000002,-0.001999999999999974
0.45,0.45600000000000007,-0.006000000000000061
1.02,1.0379999999999998,-0.017999999999999794
2.13,1.8189999999999997,0.31100000000000017
0.25,0.215,0.035
-0.06,-0.013000000000000001,-0.047
0.51,0.5700000000000001,-0.06000000000000005
-0.53,-0.943,0.4129999999999999
0.63,0.639,-0.009000000000000008
0.05,-0.0004970999999999998,0.0504971
1.33,1.437,-0.10699999999999998
0.43,0.41899999999999993,0.011000000000000065
2.61,2.3320000000000003,0.2779999999999996
0.29,0.14400000000000002,0.14599999999999996
0.44,0.366,0.07400000000000001
0.06,0.094,-0.034
0.18,0.21200000000000002,-0.03200000000000003
-0.1,-0.163,0.063
0.11,0.265,-0.15500000000000003
-0.12,-0.118,-0.0020000000000000018
-0.06,-0.021395200000000003,-0.038604799999999995
0.01,0.10754520000000001,-0.09754520000000001
-0.01,-0.028000000000000004,0.018000000000000002
0.8,0.8019999999999999,-0.0019999999999998908
0.5,0.677,-0.17700000000000005
-0.08,-0.181,0.10099999999999999
1.25,1.6490000000000002,-0.39900000000000024
0.41,0.4620000000000001,-0.0520000000000001
0.07,0.14900000000000002,-0.07900000000000001
0.43,0.39499999999999996,0.03500000000000003
0.7,0.7300000000000001,-0.030000000000000138
0.77,0.8150000000000001,-0.04500000000000004
0.28,0.027000000000000014,0.253
0.52,0.52,0.0
1.93,2.251,-0.32099999999999995
1.53,1.535,-0.004999999999999893
0.3,0.4069999999999999,-0.10699999999999993
-1.34,-0.476,-0.8640000000000001
0.85,0.8400000000000001,0.009999999999999898
1.02,1.084,-0.06400000000000006
1.09,1.238,-0.1479999999999999
0.2,0.23700000000000002,-0.037000000000000005
1.48,1.439,0.040999999999999925
-0.88,-0.13099999999999998,-0.749
-0.17,-0.23900000000000002,0.069
0.66,0.6209999999999999,0.039000000000000146
0.08,0.11500000000000002,-0.03500000000000002
0.74,0.733,0.007000000000000006
0.74,0.72,0.020000000000000018
-0.52,-0.5489999999999999,0.028999999999999915
0.4,0.37999999999999995,0.020000000000000073
0.09,0.11800000000000002,-0.028000000000000025
0.23,0.4720000000000001,-0.24200000000000008
0.92,0.713,0.20700000000000007
-2.28,-1.666,-0.6139999999999999
1.37,1.348,0.02200000000000002
0.22,0.127,0.093
0.19,0.121,0.069
1.16,1.138,0.02200000000000002
1.97,1.6480000000000001,0.32199999999999984
0.21,0.215,-0.0050000000000000044
0.78,0.5760000000000001,0.20399999999999996
-0.85,1.322,-2.172
0.07,0.033690700000000004,0.0363093
0.37,0.40599999999999997,-0.035999999999999976
0.43,0.421,0.009000000000000008
0.1,0.06300000000000001,0.03699999999999999
-0.18,-0.193,0.013000000000000012
1.65,1.575,0.07499999999999996
0.06,0.026518000000000003,0.033482
0.17,0.08399999999999999,0.08600000000000002
3.81,4.055,-0.24499999999999966
0.74,0.8019999999999999,-0.061999999999999944
1.0,1.0139999999999998,-0.01399999999999979
0.23,-0.02,0.25
0.51,0.699,-0.18899999999999995
0.26,0.42300000000000004,-0.16300000000000003
0.43,0.43600000000000005,-0.006000000000000061
0.19,0.21999999999999997,-0.02999999999999997
-0.24,-0.7550000000000001,0.5150000000000001
3.98,4.205,-0.2250000000000001
0.79,1.215,-0.42500000000000004
-0.54,-0.531,-0.009000000000000008
1.42,1.768,-0.3480000000000001
0.76,0.7850000000000001,-0.025000000000000133
0.68,0.519,0.16100000000000003
1.19,1.0879999999999999,0.10200000000000009
0.47,0.473,-0.0030000000000000027
1.95,1.8809999999999998,0.06900000000000017
2.25,2.973,-0.7229999999999999
-1.57,-1.363,-0.20700000000000007
0.53,0.527,0.0030000000000000027
0.51,0.421,0.08900000000000002
0.82,0.868,-0.04800000000000004
0.25,0.22999999999999998,0.020000000000000018
0.3,0.341,-0.041000000000000036
-0.02,-0.046,0.026
1.08,0.891,0.18900000000000006
0.47,0.5178888889000001,-0.04788888890000009
1.17,1.1360000000000001,0.03399999999999981
16.4,15.879000000000001,0.5209999999999972
1.59,1.5989999999999998,-0.008999999999999675
0.33,0.39,-0.06
1.07,0.371,0.6990000000000001
0.63,-1.5320000000000003,2.1620000000000004
0.23,0.20600000000000002,0.023999999999999994
1.33,1.6390000000000005,-0.3090000000000004
-0.32,-0.25,-0.07
1.48,1.4529999999999998,0.027000000000000135
8.36,8.552,-0.19200000000000017
-0.6,-2.0169999999999995,1.4169999999999994
0.5,0.5189999999999999,-0.018999999999999906
0.54,0.615,-0.07499999999999996
0.75,0.722,0.028000000000000025
0.18,0.174,0.006000000000000005
0.42,0.4130000000000001,0.006999999999999895
0.46,0.5549999999999999,-0.09499999999999992
0.19,0.14300000000000002,0.046999999999999986
0.13,0.12799999999999997,0.0020000000000000295
0.33,0.16399999999999998,0.16600000000000004
0.61,0.621,-0.01100000000000001
-0.08,0.0018901,-0.08189010000000001
0.61,0.5660000000000001,0.04399999999999993
0.46,0.457,0.0030000000000000027
0.37,0.44700000000000006,-0.07700000000000007
2.14,2.4539999999999997,-0.3139999999999996
0.5,0.446,0.05399999999999999
0.15,0.13899999999999998,0.01100000000000001
0.08,0.07220870000000001,0.007791299999999987
0.38,0.41900000000000004,-0.039000000000000035
-0.57,-0.6979999999999998,0.1279999999999999
0.75,0.49700000000000005,0.25299999999999995
0.05,0.101,-0.051000000000000004
0.37,0.445,-0.07500000000000001
0.65,1.174,-0.5239999999999999
0.52,0.5169999999999999,0.0030000000000001137
2.87,2.9750000000000005,-0.10500000000000043
0.54,0.508,0.03200000000000003
-0.16,0.176,-0.33599999999999997
1.2,1.212,-0.01200000000000001
2.11,2.2649999999999997,-0.1549999999999998
1.28,1.6569999999999996,-0.37699999999999956
0.55,0.597,-0.04699999999999993
0.57,0.516,0.05399999999999994
1.55,1.775,-0.22499999999999987
1.06,1.0750000000000002,-0.015000000000000124
-0.23,0.0713373,-0.30133730000000003
1.09,1.0779999999999998,0.012000000000000233
0.24,0.24500000000000002,-0.005000000000000032
0.57,0.572,-0.0020000000000000018
1.0,0.9879999999999999,0.012000000000000122
-0.22,-0.363,0.143
-0.5,-0.376,-0.124
0.94,1.08,-0.14000000000000012
0.89,0.9339999999999999,-0.04399999999999993
0.53,0.577,-0.04699999999999993
-0.05,-0.08199999999999999,0.03199999999999999
-0.07,0.056999999999999995,-0.127
-0.56,-0.528,-0.03200000000000003
0.23,0.275,-0.04500000000000001
0.91,0.9349999999999999,-0.02499999999999991
0.91,0.908,0.0020000000000000018
0.34,0.23400000000000004,0.10599999999999998
0.74,0.5040000000000001,0.23599999999999988
0.48,0.596,-0.11599999999999999
0.43,0.39899999999999997,0.031000000000000028
-0.25,-0.211,-0.03900000000000001
0.16,0.40199999999999997,-0.24199999999999997
1.09,1.088,0.0020000000000000018
0.13,0.12800000000000003,0.001999999999999974
-0.35,-0.22248600000000002,-0.12751399999999996
1.08,1.335,-0.2549999999999999
1.48,1.875,-0.395
0.52,0.5429999999999999,-0.02299999999999991
0.62,0.578,0.04200000000000004
-0.45,-0.23900000000000002,-0.211
-0.03,-0.032,0.0020000000000000018
1.28,0.5929999999999999,0.6870000000000002
0.78,0.921,-0.14100000000000001
0.66,0.718,-0.05799999999999994
-0.86,-0.792,-0.06799999999999995
-0.01,-0.006000000000000004,-0.003999999999999997
1.48,1.4899999999999998,-0.009999999999999787
2.0,-2.065,4.0649999999999995
0.04,0.023999999999999997,0.016000000000000004
0.63,0.647,-0.017000000000000015
0.15,0.46299999999999997,-0.31299999999999994
-0.54,-0.47999999999999987,-0.060000000000000164
0.67,0.746,-0.07599999999999996
0.26,0.24900000000000003,0.010999999999999982
3.7,3.345,0.355
0.39,0.383,0.007000000000000006
0.15,-0.04,0.19
2.74,1.714,1.0260000000000002
1.05,0.909,0.14100000000000001
0.31,0.251,0.059
0.98,0.9209999999999999,0.05900000000000005
1.91,1.7450000000000003,0.1649999999999996
0.09,0.11600000000000002,-0.026000000000000023
0.49,-0.125,0.615
0.46,0.44499999999999995,0.015000000000000069
0.56,0.9849999999999998,-0.4249999999999997
6.11,3.103,3.007
4.37,5.151,-0.7809999999999997
7.07,7.182999999999998,-0.11299999999999777
-0.23,-0.20448600000000003,-0.02551399999999998
0.58,0.5940000000000001,-0.014000000000000123
-0.13,-0.28300000000000003,0.15300000000000002
0.85,0.742,0.10799999999999998
1.06,0.9560000000000001,0.10399999999999998
0.71,0.697,0.013000000000000012
0.48,0.49000000000000005,-0.010000000000000064
0.4,1.048,-0.648
1.15,1.059,0.09099999999999997
0.73,0.709,0.02100000000000002
0.19,0.45299999999999996,-0.26299999999999996
-0.05,-0.085,0.035
0.43,0.555,-0.12500000000000006
-2.78,-1.3820000000000001,-1.3979999999999997
1.5,1.541,-0.040999999999999925
0.06,0.054000000000000006,0.0059999999999999915
0.69,0.622,0.06799999999999995
-0.03,-0.101,0.07100000000000001
0.68,0.658,0.02200000000000002
0.14,0.14900000000000002,-0.009000000000000008
0.89,0.575,0.31500000000000006
7.95,6.717999999999999,1.232000000000001
0.58,0.7215,-0.14150000000000007
0.45,0.45999999999999996,-0.009999999999999953
0.23,0.128,0.10200000000000001
1.05,1.131,-0.08099999999999996
1.72,1.5050000000000001,0.21499999999999986
-0.56,-0.438,-0.12200000000000005
0.57,0.5539999999999999,0.016000000000000014
0.8,0.8019999999999999,-0.0019999999999998908
0.52,1.103,-0.583
0.18,0.014000000000000002,0.16599999999999998
0.97,1.2369999999999999,-0.2669999999999999
0.6,0.641,-0.041000000000000036
0.53,0.5390000000000001,-0.009000000000000119
-0.18,-0.13199999999999998,-0.048000000000000015
0.13,0.16699999999999998,-0.03699999999999998
1.67,1.456,0.21399999999999997
0.8,0.8089999999999999,-0.008999999999999897
0.7,0.7659999999999998,-0.06599999999999984
0.58,0.5000000000000001,0.07999999999999985
0.81,0.776,0.03400000000000003
0.19,0.22400000000000003,-0.03400000000000003
0.94,0.891,0.04899999999999993
0.46,0.384,0.07600000000000001
-0.56,-0.24000000000000005,-0.32
2.88,2.9010000000000002,-0.02100000000000035
0.5,0.657,-0.15700000000000003
2.0,1.779,0.22100000000000009
0.28,0.267,0.013000000000000012
0.22,0.27099999999999996,-0.05099999999999996
1.02,1.011,0.009000000000000119
0.2,0.261,-0.061
0.94,0.891,0.04899999999999993
8.41,6.7620000000000005,1.6479999999999997
0.64,0.6589999999999999,-0.018999999999999906
0.53,0.623,-0.09299999999999997
0.39,0.31899999999999995,0.07100000000000006
-1.28,-1.8240000000000003,0.5440000000000003
0.54,0.567,-0.026999999999999913
0.62,0.604,0.016000000000000014
1.23,1.2750000000000001,-0.04500000000000015
0.49,0.4640000000000001,0.025999999999999912
0.43,0.426,0.0040000000000000036
1.38,1.237,0.1429999999999998
0.13,0.123,0.007000000000000006
-0.47,-0.29800000000000004,-0.17199999999999993
0.06,0.077,-0.017
0.03,-0.077,0.107
-0.58,0.6920000000000001,-1.272
-0.29,-0.202,-0.08799999999999997
0.37,0.441,-0.07100000000000001
0.58,0.56,0.019999999999999907
0.23,0.19699999999999998,0.03300000000000003
1.45,1.454,-0.0040000000000000036
1.73,1.6300000000000001,0.09999999999999987
4.04,4.611999999999999,-0.5719999999999992
0.55,0.563,-0.0129999999999999
2.33,2.522,-0.19199999999999973
0.3,0.295,0.0050000000000000044
0.91,0.9659999999999999,-0.05599999999999983
1.87,1.7060000000000002,0.16399999999999992
0.48,0.238,0.242
0.53,0.45299999999999996,0.07700000000000007
0.08,0.122,-0.041999999999999996
0.27,0.23710455780000003,0.032895442199999986
0.86,0.7949999999999999,0.06500000000000006
1.25,1.319,-0.06899999999999995
0.19,0.23499999999999996,-0.04499999999999996
1.61,1.5630000000000002,0.04699999999999993
1.8,1.986,-0.18599999999999994
0.45,0.466,-0.016000000000000014
0.43,0.446,-0.016000000000000014
0.23,0.276,-0.04600000000000001
0.03,0.081,-0.051000000000000004
2.6,3.1199999999999997,-0.5199999999999996
-0.58,-0.6910000000000001,0.1110000000000001
0.93,0.76,0.17000000000000004
3.1,3.8850000000000007,-0.7850000000000006
1.38,1.278,0.10199999999999987
0.83,0.628,0.20199999999999996
0.63,0.922,-0.29200000000000004
0.11,0.084,0.025999999999999995
0.18,0.20400000000000001,-0.02400000000000002
0.72,0.7989999999999998,-0.07899999999999985
0.65,0.713,-0.06299999999999994
0.53,0.386,0.14400000000000002
-0.5,-0.409,-0.09100000000000003
0.14,0.168,-0.027999999999999997
0.95,1.2070000000000003,-0.25700000000000034
0.85,0.833,0.017000000000000015
0.93,0.985,-0.05499999999999994
0.49,0.555,-0.06500000000000006
0.8,0.8989999999999998,-0.09899999999999975
0.83,0.77,0.05999999999999994
0.47,0.392,0.07799999999999996
-0.12,-0.251,0.131
0.47,0.4600000000000001,0.009999999999999898
0.23,0.219,0.01100000000000001
4.4,5.240000000000001,-0.8400000000000007
-0.34,-2.05,1.7099999999999997
1.02,1.23,-0.20999999999999996
0.48,0.354,0.126
-1.74,-3.088,1.348
0.53,0.797,-0.267
0.27,0.35300000000000004,-0.08300000000000002
2.59,2.755,-0.16500000000000004
0.8,0.907,-0.10699999999999998
1.93,2.056,-0.1260000000000001
0.02,-0.04800000000000001,0.068
