epsEstimated,time,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,sma_5,sma_10,sma_20,ema_5,ema_10,ema_20,volatility_5,volatility_10,rsi_14,wma_5,wma_10,wma_20,lastSurp,last2Surp,lastEps,last2Eps,lastEst,last2Est,dow,month,day,year
-0.14,1,45.3,45.63,44.59,45.36,45.36,2552800,2552800,0.06,0.132,45.19333,0.00132,45.414,44.408,42.104,45.204,44.35,43.202,0.042,3.845,65.119,45.389,45.148,43.349,26.470588235294105,0.0,0.43,0.45,0.34,0.45,0,5,5,2014
0.67,0,53.27,55.16,53.27,54.700001,50.06142,468641,468641,1.43,2.684,54.37667,0.02684,48.561,47.739,46.825,48.523,47.878,47.295,0.353,1.024,67.954,48.682,48.216,47.233,-1.6393442622950833,-29.230769230769234,0.6,0.46,0.61,0.65,1,4,26,2016
0.21,0,24.360001,24.98,24.27,24.9,23.532818,2968600,2968600,0.54,2.217,24.71667,0.02217,22.465,22.08,21.491,22.607,22.227,21.877,0.256,0.413,64.017,22.661,22.374,21.9,-13.333333333333327,4.1666666666666705,0.26,0.25,0.3,0.24,2,8,5,2020
2.29,1,153.940002,155.550003,152.929993,153.059998,140.574692,2203700,2203700,-0.88,-0.572,153.84666,-0.00572,141.947,139.535,136.099,141.04,139.663,137.776,0.712,8.118,62.597,141.669,140.783,138.18,45.83333333333333,1.214574898785417,-0.13,2.5,-0.24,2.47,1,1,30,2018
1.2,0,71.12,73.845,70.38,72.47,72.47,902137,902137,1.35,1.898,72.23167,0.01898,70.457,71.105,70.128,71.06,70.815,70.341,1.771,1.345,57.04,70.852,70.93,70.767,-2.8368794326241007,14.999999999999996,1.37,1.38,1.41,1.2,0,11,1,2021
0.53,1,40.209999,40.619999,39.75,40.369999,36.215294,312000,312000,0.16,0.398,40.24667,0.00398,35.887,35.954,35.689,35.999,35.881,35.778,0.061,0.059,56.916,35.997,35.947,35.748,-5.8823529411764754,-4.347826086956525,0.48,0.44,0.51,0.46,3,7,19,2018
0.66,0,41.759998,41.759998,38.599998,38.759998,38.292385,225500,225500,-3.0,-7.184,39.70666,-0.07184,38.181,38.858,38.599,38.038,38.409,38.136,0.626,0.935,50.578,37.862,38.392,38.81,6.349206349206354,31.914893617021285,0.67,0.62,0.63,0.47,3,1,28,2021
-0.19,0,11.87,13.19,11.42,12.01,12.01,2291188,2291188,0.14,1.179,12.20667,0.01179,11.236,11.099,11.219,11.343,11.234,11.307,0.171,0.113,59.141,11.359,11.187,11.156,3.7499999999999893,0.0,0.83,-0.06,0.8,-0.06,1,4,28,2015
0.84,0,43.860001,44.959999,43.860001,44.700001,42.597488,18600,18600,0.84,1.915,44.50667,0.01915,41.918,42.174,43.001,41.905,42.246,42.722,0.385,0.353,43.987,41.752,42.02,42.547,17.333333333333336,10.25641025641025,0.88,0.86,0.75,0.78,4,1,24,2020
1.51,1,246.050003,248.309998,241.279999,241.389999,228.472916,423600,423600,-4.66,-1.894,243.66,-0.01894,228.882,231.012,231.507,229.736,229.951,228.356,6.807,16.061,49.898,229.027,230.458,231.293,40.28776978417267,12.686567164179099,1.95,1.51,1.39,1.34,2,5,6,2020
0.84,1,51.720001,51.990002,50.639999,51.93,50.26754,169900,169900,0.21,0.406,51.52,0.00406,48.774,48.913,49.069,49.001,48.955,49.199,0.521,0.315,52.083,48.908,48.872,48.961,8.64197530864197,2.40963855421687,0.88,0.85,0.81,0.83,2,2,5,2020
-0.42,1,22.497978,23.144705,22.328213,23.01536,22.860706,8762784,8762784,0.51738,2.3,22.82943,0.023,22.274,21.807,20.009,22.414,21.689,20.109,0.611,0.727,75.21,22.569,22.164,21.22,-37.50000000000001,1.0752688172042901,-0.99,1.88,-0.72,1.86,2,8,19,2020
1.06,1,75.050003,76.489998,74.879997,75.199997,72.517914,543000,543000,0.14999,0.2,75.52333,0.002,72.375,72.524,73.37,72.417,72.603,72.794,0.125,0.239,48.804,72.369,72.408,72.857,-3.2258064516129057,31.86813186813186,0.9,1.2,0.93,0.91,2,7,31,2019
0.11,1,14.53,14.56,14.14,14.5,14.5,2371600,2371600,-0.03,-0.206,14.4,-0.00206,14.362,14.317,14.216,14.392,14.32,14.093,0.021,0.033,64.288,14.417,14.327,14.314,124.00000000000003,-300.0,0.56,-0.06,0.25,0.03,3,5,12,2016
0.71,0,31.940001,37.189999,30.450001,36.950001,36.950001,9287500,9287500,5.01,15.686,34.86333,0.15686,32.064,29.619,28.529,32.713,30.806,29.515,8.359,10.173,85.387,33.328,31.073,29.432,15.714285714285731,20.833333333333336,0.81,0.87,0.7,0.72,0,11,14,2016
0.39,1,15.5,15.54,14.8,14.85,14.355657,457700,457700,-0.65,-4.194,15.06333,-0.04194,15.129,15.327,15.235,14.992,15.161,15.263,0.169,0.131,32.664,14.958,15.203,15.24,4.878048780487809,2.4999999999999885,0.43,0.41,0.41,0.4,2,5,3,2017
0.38,0,13.62,13.81,13.24,13.81,12.945998,10947500,10947500,0.19,1.395,13.62,0.01395,12.963,12.834,12.496,12.921,12.815,12.702,0.002,0.026,59.284,12.956,12.905,12.686,250.0,12.499999999999993,0.07,0.09,0.02,0.08,3,7,25,2013
0.62,0,36.09,37.419998,35.959999,36.889999,34.921753,36648300,36648300,0.8,2.217,36.75667,0.02217,33.889,33.816,33.171,33.956,33.763,33.636,0.339,0.183,58.717,33.954,33.858,33.591,6.557377049180333,8.333333333333341,0.65,0.65,0.61,0.6,2,1,23,2019
1.42,1,33.73,35.139999,33.34,34.950001,30.013695,2305800,2305800,1.22,3.617,34.47667,0.03617,28.505,28.868,30.191,28.874,29.144,30.238,0.641,1.196,45.012,28.736,28.633,29.425,7.547169811320748,15.573770491803273,1.71,1.41,1.59,1.22,3,11,1,2018
0.44,0,42.849998,43.43,42.82,43.110001,36.950691,18745100,18745100,0.26,0.607,43.12,0.00607,36.99,36.918,36.695,36.978,36.899,36.71,0.005,0.037,59.867,36.987,36.978,36.827,0.0,2.0833333333333353,0.37,0.49,0.37,0.48,1,4,25,2017
0.49,1,66.37,67.2,65.14,66.69,66.69,242960,242960,0.32,0.482,66.34333,0.00482,66.128,64.607,64.875,66.047,65.433,65.257,0.792,3.095,54.864,66.441,65.411,65.056,50.0,27.722772277227726,0.36,1.29,0.24,1.01,1,11,6,2018
0.69,1,39.82,39.82,38.459999,38.630001,37.35738,423300,423300,-1.19,-2.988,38.97,-0.02988,38.529,38.561,38.077,38.222,38.308,38.231,0.395,0.26,44.407,38.268,38.464,38.263,7.407407407407393,34.69387755102042,0.58,0.66,0.54,0.49,2,10,30,2019
0.64,1,19.5,19.5,19.27,19.42,13.483783,17400,17400,-0.08,-0.41,19.39667,-0.0041,13.447,13.703,13.883,13.532,13.657,13.796,0.014,0.075,39.542,13.461,13.586,13.779,-3.571428571428574,-6.249999999999995,0.54,0.45,0.56,0.48,1,5,7,2019
0.73,0,69.65,72.09,67.97,71.33,71.33,1164239,1164239,1.68,2.412,70.46333,0.02412,75.238,74.151,73.243,74.222,74.115,73.203,4.319,8.674,46.272,74.489,74.838,73.792,-166.66666666666669,-275.00000000000006,-0.04,-0.07,0.06,0.04,2,9,1,2021
0.69,1,8.18,8.25,7.9325,7.9675,7.903914,10838400,10838400,-0.2125,-2.598,8.05,-0.02598,8.183,8.136,7.926,8.117,8.104,8.021,0.02,0.013,48.445,8.137,8.147,8.085,18.42105263157895,2.380952380952383,0.45,0.86,0.38,0.84,1,10,23,2012
1.68,1,126.150002,127.919998,124.080002,125.230003,123.388191,296800,296800,-0.92,-0.729,125.74333,-0.00729,124.716,125.274,122.511,124.408,124.356,123.641,1.408,1.462,50.155,124.433,124.881,124.121,23.636363636363637,7.920792079207928,1.36,1.09,1.1,1.01,1,10,20,2020
-0.4,0,9.0,10.89,9.0,10.43,10.402821,6481300,6481300,1.43,15.889,10.10667,0.15889,8.42,7.912,7.907,8.67,8.255,8.068,1.014,0.791,69.001,8.72,8.232,8.005,63.4920634920635,-300.00000000000006,-0.23,-0.2,-0.63,-0.05,0,11,9,2020
0.62,1,50.873081,51.099434,50.49313,50.913502,37.616306,3261845,3261845,0.04042,0.079,50.83536,0.00079,34.705,34.562,33.407,34.761,34.375,33.779,0.121,0.193,66.589,34.813,34.682,34.017,1.9230769230769247,2.4844720496894293,0.53,1.65,0.52,1.61,2,8,20,2014
0.73,1,160.52,160.65,155.55,157.26,157.26,1425859,1425859,-3.26,-2.031,157.82,-0.02031,158.914,158.055,154.491,158.294,157.468,155.198,1.619,3.94,58.643,158.533,158.611,156.483,26.86567164179103,1.5151515151515165,0.85,0.67,0.67,0.66,3,7,27,2017
0.4,1,55.93,56.400002,55.52,55.639999,54.302277,3059500,3059500,-0.29,-0.519,55.85333,-0.00519,53.08,51.969,51.01,53.203,52.364,51.643,0.83,2.135,69.853,53.477,52.696,51.644,0.0,0.0,0.37,0.39,0.37,0.39,3,7,24,2014
0.0,1,6.9,7.29,6.83,7.07,7.07,7282935,7282935,0.17,2.464,7.06333,0.02464,7.232,7.432,7.766,7.204,7.421,7.884,0.053,0.074,34.498,7.142,7.317,7.521,-300.0,0.0,-0.04,-0.02,-0.01,0.0,3,8,5,2021
1.33,0,61.580002,62.830002,61.490002,62.189999,55.412674,1979000,1979000,0.61,0.991,62.17,0.00991,55.253,55.04,54.478,55.255,55.007,54.492,0.032,0.09,67.453,55.316,55.151,54.863,12.85714285714287,7.6923076923076845,0.79,0.42,0.7,0.39,4,11,3,2017
0.16,1,24.57,25.139999,23.889999,24.77,24.217934,3207100,3207100,0.2,0.814,24.6,0.00814,23.917,25.289,27.618,24.259,25.252,26.796,0.276,2.928,32.147,23.882,24.494,26.17,87.49999999999999,75.00000000000001,0.15,0.07,0.08,0.04,3,11,1,2018
-0.17,1,16.790001,17.059999,16.639999,16.9,14.722386,838200,838200,0.11,0.655,16.86667,0.00655,14.994,14.974,15.03,14.886,14.947,14.983,0.072,0.065,46.656,14.881,14.97,14.964,69.23076923076923,-62.26415094339621,-0.08,-0.86,-0.26,-0.53,0,10,31,2016
1.35,0,77.32,79.669998,77.32,78.150002,76.542915,58400,58400,0.83,1.073,78.38,0.01073,76.77,76.756,77.711,76.73,77.039,77.891,0.098,0.412,42.749,76.666,76.767,77.202,8.053691275167793,21.641791044776106,1.61,1.63,1.49,1.34,4,4,30,2021
0.84,0,75.110001,76.330002,74.040001,74.900002,73.407593,3157600,3157600,-0.21,-0.28,75.09,-0.0028,72.035,70.825,69.923,72.098,71.203,70.149,0.614,1.92,67.264,72.39,71.491,70.619,6.410256410256402,6.410256410256402,0.83,0.83,0.78,0.78,1,2,5,2019
0.15,1,12.21,12.3,12.17,12.28,10.337775,2110700,2110700,0.07,0.573,12.25,0.00573,10.003,9.893,9.876,10.023,9.952,9.901,0.009,0.02,64.396,10.046,9.964,9.9,7.142857142857128,7.692307692307699,0.15,0.14,0.14,0.13,3,10,27,2016
0.52,1,33.380001,33.77,33.080002,33.099998,28.589626,1782200,1782200,-0.28,-0.839,33.31667,-0.00839,28.718,29.181,28.988,28.792,28.942,28.985,0.019,0.228,43.126,28.678,28.953,29.048,0.0,4.081632653061228,0.49,0.51,0.49,0.49,2,2,20,2013
0.17,0,11.6,11.65,11.345,11.47,9.255773,2566630,2566630,-0.13,-1.121,11.48833,-0.01121,9.291,9.514,9.761,9.316,9.466,9.642,0.011,0.069,34.889,9.258,9.387,9.594,100.0,26.66666666666667,0.32,0.19,0.16,0.15,4,10,17,2014
-0.02,1,17.18,17.59,16.950001,17.549999,16.647299,366000,366000,0.37,2.154,17.36333,0.02154,17.254,17.683,18.754,17.094,17.639,18.279,0.489,0.461,28.495,16.945,17.381,18.121,0.0,122.22222222222223,-0.07,0.02,0.0,-0.09,3,10,29,2020
0.22,0,11.31,11.38,10.71,10.95,7.826324,1981900,1981900,-0.36,-3.183,11.01333,-0.03183,7.294,7.178,7.228,7.251,7.231,7.202,0.008,0.025,48.272,7.28,7.24,7.214,50.0,3.1250000000000027,0.39,0.33,0.26,0.32,2,5,15,2013
0.42,1,61.71,64.74,61.57,64.65,64.65,587900,587900,2.94,4.764,63.65333,0.04764,62.172,61.478,61.533,62.539,61.941,61.679,1.59,1.3,67.569,62.655,61.931,61.552,74.99999999999997,353.33333333333337,0.49,0.68,0.28,0.15,1,5,19,2015
0.14,1,78.08,78.08,77.07,77.31,77.31,76800,76800,-0.77,-0.986,77.48667,-0.00986,77.254,76.436,77.682,77.324,77.1,76.967,1.984,2.426,52.034,77.643,76.808,77.146,-179.99999999999997,11150.0,-0.08,11.25,0.1,0.1,3,8,2,2018
0.03,0,8.0,8.2,7.59,8.1,7.528152,3125200,3125200,0.1,1.25,7.96333,0.0125,7.216,6.996,6.776,7.204,7.056,6.999,0.029,0.065,62.157,7.249,7.112,6.893,0.0,0.0,0.01,0.05,0.01,0.05,3,2,4,2016
0.17,1,6.08,6.24,6.07,6.19,5.705287,552900,552900,0.11,1.809,6.16667,0.01809,5.556,5.614,5.652,5.574,5.598,5.624,0.002,0.007,48.361,5.559,5.589,5.629,-141.1764705882353,78.94736842105264,-0.07,0.34,0.17,0.19,0,11,2,2020
0.55,1,51.639999,52.0,51.619999,51.900002,46.687965,759000,759000,0.26,0.503,51.84,0.00503,46.906,46.948,46.924,46.814,46.857,46.565,0.07,0.043,56.843,46.803,46.894,46.966,2.1276595744680873,2.040816326530614,0.48,0.5,0.47,0.49,3,7,28,2016
2.17,0,169.0,170.740005,159.25,162.520004,161.755966,480000,480000,-6.48,-3.834,164.17,-0.03834,166.161,168.722,169.297,165.582,167.318,167.544,6.24,11.982,40.647,165.083,167.02,168.943,174.99999999999997,1675.0,0.42,1.26,-0.56,-0.08,3,5,27,2021
0.48,1,18.171785,18.3925,18.0275,18.3575,15.878854,861509600,861509600,0.18572,1.022,18.25917,0.01022,15.616,15.681,15.961,15.667,15.731,15.942,0.021,0.109,46.877,15.653,15.615,15.832,-0.8000000000000007,-10.135135135135128,0.31,0.3325,0.3125,0.37,2,1,23,2013
0.66,0,68.044998,69.245003,62.865002,63.735001,63.735001,6081200,6081200,-4.31,-6.334,65.28167,-0.06334,64.985,64.398,62.79,64.581,64.181,63.201,0.495,0.814,53.543,64.792,64.676,63.868,2.2727272727272747,2.2727272727272747,0.9,0.9,0.88,0.88,1,2,5,2019
0.7,0,50.889999,51.125,50.125,50.705002,48.589603,1098800,1098800,-0.185,-0.364,50.65167,-0.00364,48.359,48.529,48.154,48.501,48.401,48.191,0.149,0.231,54.675,48.511,48.447,48.318,1.5151515151515165,0.0,0.67,0.65,0.66,0.65,2,4,24,2013
0.57,0,55.35,55.39,54.68,55.06,55.06,695800,695800,-0.29,-0.524,55.04333,-0.00524,55.356,55.589,55.042,55.323,55.257,54.676,0.132,0.352,54.78,55.312,55.453,55.192,41.50943396226414,-52.542372881355924,0.75,0.28,0.53,0.59,2,10,29,2014
0.62,1,56.080002,57.07,55.869999,56.41,50.718742,492500,492500,0.33,0.588,56.45,0.00588,50.351,49.713,47.548,50.267,49.579,48.469,0.073,0.714,67.354,50.448,50.114,48.916,16.867469879518072,-12.307692307692317,0.97,1.14,0.83,1.3,0,3,7,2016
-0.1,1,131.51,133.52,128.95,132.92,132.92,1992209,1992209,1.41,1.072,131.79667,0.01072,133.04,129.112,128.706,131.792,130.679,130.31,2.779,16.891,53.506,132.715,130.811,129.852,44.44444444444444,3.030303030303033,-0.1,-0.32,-0.18,-0.33,1,11,6,2018
-0.63,0,19.620001,20.120001,18.74,19.26,18.149731,7150600,7150600,-0.36,-1.835,19.37333,-0.01835,18.709,19.09,19.417,18.611,18.926,19.143,0.186,0.314,40.722,18.531,18.819,19.189,12.962962962962973,16.66666666666666,-0.47,-0.4,-0.54,-0.48,3,7,28,2016
1.54,1,127.129997,128.199997,127.129997,127.699997,123.405266,1120000,1120000,0.57,0.448,127.67666,0.00448,122.431,122.423,122.098,122.671,122.481,121.92,0.37,0.587,59.681,122.712,122.402,122.469,4.379562043795607,2.962962962962949,1.43,1.39,1.37,1.35,2,7,25,2018
0.43,0,77.9,78.04,77.26,78.0,78.0,653307,653307,0.1,0.128,77.76667,0.00128,77.628,75.965,74.588,77.365,76.351,74.871,0.387,2.982,84.475,77.836,76.805,75.537,0.0,34.016393442622956,5.28,3.27,5.28,2.44,4,6,25,2021
0.38,1,29.059999,29.799999,28.43,29.709999,26.903227,1670000,1670000,0.65,2.237,29.31333,0.02237,27.209,27.218,27.773,27.021,27.253,27.536,0.345,0.232,43.402,26.972,27.152,27.455,10.25641025641025,-7.142857142857137,0.43,0.39,0.39,0.42,3,10,29,2020
0.78,1,117.470001,117.470001,114.690002,115.519997,100.497604,505300,505300,-1.95,-1.66,115.89333,-0.0166,100.752,99.107,100.018,100.54,100.07,100.003,1.042,3.508,51.599,101.005,99.883,99.754,-8.219178082191773,104.16666666666667,0.67,1.47,0.73,0.72,2,5,2,2018
1.41,0,116.540001,119.760002,115.709999,119.5,108.689919,1980500,1980500,2.96,2.54,118.32333,0.0254,107.477,106.851,106.498,107.728,107.179,107.095,1.123,1.021,58.382,107.908,107.207,106.711,0.0,2.205882352941162,1.41,1.39,1.41,1.36,3,1,26,2017
0.17,0,17.030001,17.07,16.83,17.049999,16.327869,5510300,5510300,0.02,0.117,16.98333,0.00117,15.975,15.644,14.962,15.974,15.664,15.306,0.04,0.142,69.147,16.058,15.83,15.392,0.0,15.384615384615378,0.13,0.15,0.13,0.13,2,7,26,2017
0.62,0,24.83,26.32,24.66,25.629999,24.650026,176700,176700,0.8,3.222,25.53667,0.03222,24.454,24.807,24.719,24.365,24.554,25.137,0.068,1.284,44.225,24.351,24.429,24.713,2.35294117647059,-8.974358974358982,0.87,0.71,0.85,0.78,3,4,23,2020
0.73,0,50.220001,52.185001,49.48,51.880001,49.798058,1031793,1031793,1.66,3.305,51.18167,0.03305,47.757,47.972,48.56,48.29,48.19,48.298,1.19,0.746,59.153,48.163,47.946,48.349,8.474576271186448,8.196721311475418,0.64,0.66,0.59,0.61,4,5,4,2018
1.5,0,75.919998,77.620003,73.32,73.919998,67.329796,4373200,4373200,-2.0,-2.634,74.95333,-0.02634,67.545,69.432,71.234,67.942,69.08,70.577,0.19,4.904,31.937,67.484,68.364,70.131,3.623188405797105,8.474576271186448,1.43,1.28,1.38,1.18,3,2,8,2018
0.4,0,38.98,40.470001,38.470001,40.099998,37.92374,2149900,2149900,1.12,2.873,39.68,0.02873,37.837,37.771,38.028,37.827,37.868,37.947,0.016,0.051,49.963,37.811,37.812,37.921,4.651162790697678,3.7735849056603805,0.45,0.55,0.43,0.53,1,8,8,2017
0.82,1,40.25,40.8,38.3,38.4,38.4,256910,256910,-1.85,-4.596,39.16667,-0.04596,39.78,39.885,40.139,39.601,39.849,39.936,0.566,0.332,38.139,39.633,39.803,40.021,0.0,7.462686567164169,0.95,0.72,0.95,0.67,3,8,3,2017
0.56,1,85.669998,88.190002,85.669998,88.050003,87.66452,274200,274200,2.38001,2.778,87.30333,0.02778,86.085,84.358,83.923,86.105,85.071,83.867,1.483,3.837,64.788,86.49,85.296,84.408,0.0,18.181818181818176,0.51,0.65,0.51,0.55,1,7,30,2019
-0.86,0,26.98,30.39,26.8,29.59,29.59,2707541,2707541,2.61,9.674,28.92667,0.09674,27.476,27.11,27.46,27.76,27.495,27.382,1.233,0.833,62.645,27.716,27.386,27.442,-10.588235294117645,-1.1363636363636374,-0.94,-0.89,-0.85,-0.88,3,10,28,2021
1.47,1,73.620003,74.279999,73.25,73.870003,60.807449,1517000,1517000,0.25,0.34,73.8,0.0034,61.127,60.802,60.311,60.926,60.826,60.813,0.288,0.275,48.967,61.019,60.94,60.646,-14.492753623188403,-2.4793388429752086,0.59,1.18,0.69,1.21,3,11,3,2016
0.18,0,24.0,25.66,23.85,24.549999,22.043396,7481500,7481500,0.55,2.292,24.68667,0.02292,20.488,21.051,21.705,20.78,20.991,21.395,0.643,0.738,50.342,20.541,20.838,21.242,-3.1250000000000027,6.666666666666673,0.31,0.32,0.32,0.3,3,5,7,2020
1.14,0,34.200001,34.700001,33.049999,34.5,29.730774,1306000,1306000,0.3,0.877,34.08333,0.00877,31.011,30.977,30.967,30.692,30.871,30.745,0.506,0.298,43.415,30.733,30.882,31.028,2.7522935779816535,-9.615384615384624,1.12,1.41,1.09,1.56,1,10,25,2016
0.63,0,45.0,47.470001,44.5,46.150002,36.089577,2102200,2102200,1.15,2.556,46.04,0.02556,36.775,37.225,36.678,36.79,36.911,36.956,0.07,0.376,44.946,36.672,37.026,36.907,-10.294117647058815,-184.6153846153846,-0.75,-0.37,-0.68,-0.13,2,7,22,2015
-0.12,1,57.779999,59.669998,57.110001,57.41,57.41,345500,345500,-0.37,-0.64,58.06333,-0.0064,55.882,55.645,57.106,56.355,56.173,56.413,1.544,1.211,53.614,56.457,55.845,56.258,60.0,120.0,-0.06,0.03,-0.15,-0.15,2,11,4,2020
0.33,1,41.950001,41.950001,41.23,41.549999,40.355976,106100,106100,-0.4,-0.954,41.57667,-0.00954,40.502,40.545,40.14,40.488,40.438,40.307,0.009,0.251,50.69,40.463,40.589,40.337,-11.76470588235294,-1.785714285714287,0.45,0.55,0.51,0.56,3,4,26,2018
-0.55,1,35.29,35.87,34.29,34.77,34.77,623788,623788,-0.52,-1.474,34.97667,-0.01474,36.336,36.198,36.134,35.765,36.031,36.036,1.517,1.04,43.965,35.777,36.149,36.143,40.0,17.241379310344826,-0.33,-0.48,-0.55,-0.58,2,2,26,2020
-0.03,0,2.965,2.966,2.89,2.908,2.908,66000,66000,-0.057,-1.922,2.92133,-0.01922,2.943,2.99,2.984,2.948,2.959,2.882,0.001,0.004,56.147,2.94,2.962,2.997,-150.0,-49.999999999999986,-0.05,-0.03,-0.02,-0.02,0,8,29,2016
1.54,0,134.570007,134.990005,131.820007,133.600006,122.944092,13806700,13806700,-0.97,-0.721,133.47001,-0.00721,128.718,129.026,127.611,127.589,128.142,126.948,8.399,4.337,41.894,127.731,128.608,128.4,0.671140939597316,4.316546762589932,1.5,1.45,1.49,1.39,3,1,25,2018
0.14,1,11.41,11.42,11.29,11.37,9.521103,1697300,1697300,-0.04,-0.351,11.36,-0.00351,9.358,9.402,9.252,9.363,9.354,9.334,0.001,0.003,50.169,9.359,9.38,9.333,7.692307692307699,0.0,0.14,0.14,0.13,0.14,2,7,27,2016
0.93,0,38.990002,40.380001,38.5,39.950001,34.953854,1203600,1203600,0.96,2.462,39.61,0.02462,35.523,36.541,38.651,35.474,36.48,37.98,0.721,1.559,24.672,35.164,35.942,37.306,19.56521739130435,21.15384615384615,1.1,1.26,0.92,1.04,3,10,25,2018
0.45,1,25.629999,26.299999,25.049999,25.35,25.197176,597500,597500,-0.28,-1.092,25.56667,-0.01092,25.072,25.015,25.237,25.099,25.077,24.932,0.026,0.086,54.699,25.117,25.048,25.148,-5.55555555555556,-17.64705882352941,0.85,0.56,0.9,0.68,3,5,2,2019
0.1,0,23.11,25.82,23.11,24.48,24.48,1247988,1247988,1.37,5.928,24.47,0.05928,23.756,24.233,25.838,24.05,24.456,25.11,0.486,0.536,44.941,23.847,24.021,24.957,-71.01449275362319,-41.66666666666666,0.2,0.28,0.69,0.48,3,12,7,2017
1.55,0,76.730003,77.959999,76.510002,77.089996,72.665237,145300,145300,0.35999,0.469,77.18667,0.00469,70.082,69.198,67.542,70.241,69.364,68.643,1.025,1.321,64.088,70.477,69.717,68.558,25.71428571428572,26.890756302521012,1.32,1.51,1.05,1.19,2,10,30,2019
1.0,0,51.0,51.0,44.87,46.94,46.94,8653600,8653600,-4.06,-7.961,47.60333,-0.07961,52.922,53.376,53.578,51.946,52.816,52.944,9.145,4.867,29.537,52.05,52.924,53.317,-14.285714285714288,1.3157894736842117,0.84,0.77,0.98,0.76,1,7,30,2019
-0.13,1,14.15,14.59,13.78,14.31,14.31,823000,823000,0.16,1.131,14.22667,0.01131,14.128,13.549,12.922,14.039,13.652,13.177,0.094,0.383,70.515,14.211,13.839,13.337,7.142857142857148,13.333333333333327,-0.13,-0.13,-0.14,-0.15,3,11,30,2017
0.48,1,60.919998,63.375,58.759998,59.139999,58.545845,126800,126800,-1.78,-2.922,60.425,-0.02922,59.337,58.899,57.266,59.127,58.693,57.582,0.46,0.804,58.228,59.332,59.142,58.283,0.0,-7.89473684210527,0.38,0.35,0.38,0.38,0,8,6,2018
0.07,0,10.46,10.64,10.32,10.38,8.360674,955500,955500,-0.08,-0.765,10.44667,-0.00765,8.173,8.135,8.252,8.201,8.188,8.199,0.006,0.005,57.577,8.206,8.161,8.194,-66.66666666666666,183.33333333333337,0.02,0.17,0.06,0.06,1,11,7,2017
-0.27,1,8.39,8.39,7.91,8.19,8.19,2703300,2703300,-0.2,-2.384,8.16333,-0.02384,8.476,8.525,8.633,8.418,8.511,8.728,0.027,0.021,32.311,8.411,8.486,8.54,-38.88888888888889,-109.09090909090911,-0.25,-0.46,-0.18,-0.22,2,5,7,2014
0.71,0,56.0,57.490002,54.73,55.470001,55.31665,1397300,1397300,-0.53,-0.946,55.89667,-0.00946,52.291,52.82,52.179,53.128,52.729,52.557,2.467,1.638,62.551,52.981,52.745,52.48,4.41176470588234,7.142857142857128,0.71,0.3,0.68,0.28,4,3,15,2013
0.27,0,32.389999,32.790001,32.279999,32.650002,22.050726,967200,967200,0.26,0.803,32.57333,0.00803,21.804,21.662,21.616,21.843,21.733,21.586,0.023,0.034,73.148,21.873,21.754,21.669,11.1111111111111,-3.703703703703707,0.3,0.26,0.27,0.27,3,2,7,2013
0.38,1,28.25,28.4,27.950001,28.1,24.120173,176200,176200,-0.15,-0.531,28.15,-0.00531,23.465,23.423,23.44,23.477,23.44,23.322,0.012,0.017,58.337,23.482,23.431,23.465,11.42857142857144,2.7027027027027053,0.39,0.38,0.35,0.37,1,7,25,2017
0.72,1,42.860001,43.599998,42.77,43.509998,42.981335,1224300,1224300,0.65,1.517,43.29333,0.01517,42.823,43.627,43.622,42.948,43.282,43.328,0.299,0.91,48.437,42.708,43.219,43.606,0.0,200.0,0.69,0.02,0.69,-0.02,0,11,1,2021
-0.17,1,73.0,76.410004,72.0,75.220001,75.220001,944800,944800,2.22,3.041,74.54334,0.03041,68.446,68.875,74.638,70.491,70.509,70.977,17.342,21.092,57.765,70.379,68.631,71.931,52.0,40.00000000000001,-0.12,-0.12,-0.25,-0.2,3,11,5,2020
1.15,1,70.290001,70.75,69.809998,70.269997,68.912949,207000,207000,-0.02,-0.028,70.27667,-0.00028,67.412,66.289,64.742,67.415,66.458,64.926,0.582,1.699,77.931,67.734,66.947,65.722,-6.923076923076929,-3.3333333333333366,1.21,0.58,1.3,0.6,2,4,21,2021
0.28,1,13.8,13.88,13.51,13.54,10.041653,37800,37800,-0.26,-1.884,13.64333,-0.01884,10.515,10.604,10.567,10.417,10.521,10.531,0.08,0.081,40.085,10.385,10.552,10.578,-7.142857142857148,11.538461538461526,0.26,0.29,0.28,0.26,0,7,23,2012
0.5,1,25.51,26.1,25.299999,25.940001,23.060781,632800,632800,0.43,1.686,25.78,0.01686,22.763,22.618,22.437,22.968,22.736,22.54,0.307,0.198,60.856,23.015,22.75,22.617,-13.793103448275856,10.344827586206906,0.5,0.64,0.58,0.58,3,8,6,2020
0.3,0,21.0,21.0,20.299999,20.440001,17.987091,392100,392100,-0.56,-2.667,20.58,-0.02667,18.257,18.171,17.69,18.181,18.084,18.027,0.014,0.08,50.246,18.204,18.238,17.889,7.142857142857128,-3.571428571428574,0.3,0.27,0.28,0.28,3,7,21,2016
-0.32,0,11.38,11.99,11.19,11.81,11.81,511100,511100,0.43,3.779,11.66333,0.03779,11.202,11.201,11.263,11.361,11.281,11.265,0.134,0.082,56.938,11.344,11.224,11.298,6.521739130434788,-53.124999999999986,-0.43,-0.49,-0.46,-0.32,1,8,6,2013
